iteration,logOdds,memory,depth_code,accretion
1,-60.0173,0.546844,accRate[2],4.91082
1,-60.0173,0.546844,accRate[4],2.15288
1,-60.0173,0.546844,accRate[6],3.6977
1,-60.0173,0.546844,accRate[8],5.15426
1,-60.0173,0.546844,accRate[10],4.54564
1,-60.0173,0.546844,accRate[12],4.5249
1,-60.0173,0.546844,accRate[14],2.48021
1,-60.0173,0.546844,accRate[16],3.71852
1,-60.0173,0.546844,accRate[18],2.69562
2,-60.0064,0.500795,accRate[2],6.31594
2,-60.0064,0.500795,accRate[4],6.74202
2,-60.0064,0.500795,accRate[6],6.22985
2,-60.0064,0.500795,accRate[8],11.2356
2,-60.0064,0.500795,accRate[10],6.48263
2,-60.0064,0.500795,accRate[12],7.59497
2,-60.0064,0.500795,accRate[14],5.17624
2,-60.0064,0.500795,accRate[16],9.54345
2,-60.0064,0.500795,accRate[18],7.39006
3,-60.0153,0.440649,accRate[2],7.54807
3,-60.0153,0.440649,accRate[4],3.31897
3,-60.0153,0.440649,accRate[6],3.9371
3,-60.0153,0.440649,accRate[8],7.32521
3,-60.0153,0.440649,accRate[10],5.63614
3,-60.0153,0.440649,accRate[12],4.59884
3,-60.0153,0.440649,accRate[14],5.23716
3,-60.0153,0.440649,accRate[16],10.0464
3,-60.0153,0.440649,accRate[18],5.57924
4,-59.9903,0.924996,accRate[2],5.51394
4,-59.9903,0.924996,accRate[4],5.74832
4,-59.9903,0.924996,accRate[6],5.41811
4,-59.9903,0.924996,accRate[8],5.80627
4,-59.9903,0.924996,accRate[10],5.7038
4,-59.9903,0.924996,accRate[12],5.96457
4,-59.9903,0.924996,accRate[14],5.45754
4,-59.9903,0.924996,accRate[16],5.81264
4,-59.9903,0.924996,accRate[18],5.43932
5,-59.9829,0.652489,accRate[2],5.73452
5,-59.9829,0.652489,accRate[4],3.26825
5,-59.9829,0.652489,accRate[6],2.03406
5,-59.9829,0.652489,accRate[8],2.55026
5,-59.9829,0.652489,accRate[10],2.27162
5,-59.9829,0.652489,accRate[12],1.82184
5,-59.9829,0.652489,accRate[14],2.63326
5,-59.9829,0.652489,accRate[16],3.35947
5,-59.9829,0.652489,accRate[18],5.03834
6,-60.007,0.520734,accRate[2],4.07385
6,-60.007,0.520734,accRate[4],4.6485
6,-60.007,0.520734,accRate[6],7.69607
6,-60.007,0.520734,accRate[8],3.22159
6,-60.007,0.520734,accRate[10],1.83817
6,-60.007,0.520734,accRate[12],1.44589
6,-60.007,0.520734,accRate[14],2.43895
6,-60.007,0.520734,accRate[16],2.71879
6,-60.007,0.520734,accRate[18],0.128582
7,-60.006100000000004,0.240209,accRate[2],1.20272
7,-60.006100000000004,0.240209,accRate[4],4.74976
7,-60.006100000000004,0.240209,accRate[6],8.92053
7,-60.006100000000004,0.240209,accRate[8],5.86796
7,-60.006100000000004,0.240209,accRate[10],3.54924
7,-60.006100000000004,0.240209,accRate[12],3.01429
7,-60.006100000000004,0.240209,accRate[14],1.23267
7,-60.006100000000004,0.240209,accRate[16],3.12067
7,-60.006100000000004,0.240209,accRate[18],3.16146
8,-59.9855,0.477458,accRate[2],8.72534
8,-59.9855,0.477458,accRate[4],7.51638
8,-59.9855,0.477458,accRate[6],6.3672
8,-59.9855,0.477458,accRate[8],6.69787
8,-59.9855,0.477458,accRate[10],5.22066
8,-59.9855,0.477458,accRate[12],6.22121
8,-59.9855,0.477458,accRate[14],4.57232
8,-59.9855,0.477458,accRate[16],3.51934
8,-59.9855,0.477458,accRate[18],4.24558
9,-59.9914,0.1757,accRate[2],0.325563
9,-59.9914,0.1757,accRate[4],0.990452
9,-59.9914,0.1757,accRate[6],2.34178
9,-59.9914,0.1757,accRate[8],7.75831
9,-59.9914,0.1757,accRate[10],5.96012
9,-59.9914,0.1757,accRate[12],4.83981
9,-59.9914,0.1757,accRate[14],2.12916
9,-59.9914,0.1757,accRate[16],7.29861
9,-59.9914,0.1757,accRate[18],8.62725
10,-59.9906,0.80536,accRate[2],5.67518
10,-59.9906,0.80536,accRate[4],4.09098
10,-59.9906,0.80536,accRate[6],3.8553
10,-59.9906,0.80536,accRate[8],3.50153
10,-59.9906,0.80536,accRate[10],3.98599
10,-59.9906,0.80536,accRate[12],4.87541
10,-59.9906,0.80536,accRate[14],5.12966
10,-59.9906,0.80536,accRate[16],6.19472
10,-59.9906,0.80536,accRate[18],7.49372
11,-60.017,0.292942,accRate[2],8.22142
11,-60.017,0.292942,accRate[4],4.16827
11,-60.017,0.292942,accRate[6],3.04942
11,-60.017,0.292942,accRate[8],2.7569
11,-60.017,0.292942,accRate[10],3.24935
11,-60.017,0.292942,accRate[12],4.25488
11,-60.017,0.292942,accRate[14],3.95492
11,-60.017,0.292942,accRate[16],4.66098
11,-60.017,0.292942,accRate[18],3.03769
12,-59.9837,0.701075,accRate[2],5.42121
12,-59.9837,0.701075,accRate[4],6.66871
12,-59.9837,0.701075,accRate[6],3.46178
12,-59.9837,0.701075,accRate[8],4.37639
12,-59.9837,0.701075,accRate[10],3.63197
12,-59.9837,0.701075,accRate[12],3.05658
12,-59.9837,0.701075,accRate[14],2.42451
12,-59.9837,0.701075,accRate[16],2.32518
12,-59.9837,0.701075,accRate[18],3.00006
13,-59.991,0.84473,accRate[2],2.8278
13,-59.991,0.84473,accRate[4],2.91174
13,-59.991,0.84473,accRate[6],3.29357
13,-59.991,0.84473,accRate[8],3.58814
13,-59.991,0.84473,accRate[10],3.46519
13,-59.991,0.84473,accRate[12],3.33506
13,-59.991,0.84473,accRate[14],2.98782
13,-59.991,0.84473,accRate[16],1.44968
13,-59.991,0.84473,accRate[18],1.63053
14,-59.9967,0.791176,accRate[2],4.06784
14,-59.9967,0.791176,accRate[4],3.8826
14,-59.9967,0.791176,accRate[6],4.74906
14,-59.9967,0.791176,accRate[8],5.31193
14,-59.9967,0.791176,accRate[10],4.03142
14,-59.9967,0.791176,accRate[12],4.33409
14,-59.9967,0.791176,accRate[14],4.81722
14,-59.9967,0.791176,accRate[16],4.3775
14,-59.9967,0.791176,accRate[18],5.42595
15,-59.9935,0.206322,accRate[2],1.79857
15,-59.9935,0.206322,accRate[4],3.34167
15,-59.9935,0.206322,accRate[6],4.81732
15,-59.9935,0.206322,accRate[8],6.7247
15,-59.9935,0.206322,accRate[10],1.39229
15,-59.9935,0.206322,accRate[12],2.14824
15,-59.9935,0.206322,accRate[14],2.61912
15,-59.9935,0.206322,accRate[16],1.2723
15,-59.9935,0.206322,accRate[18],2.71645
16,-59.9826,0.792577,accRate[2],4.54483
16,-59.9826,0.792577,accRate[4],3.06442
16,-59.9826,0.792577,accRate[6],3.37244
16,-59.9826,0.792577,accRate[8],2.46479
16,-59.9826,0.792577,accRate[10],2.51502
16,-59.9826,0.792577,accRate[12],3.02168
16,-59.9826,0.792577,accRate[14],3.40164
16,-59.9826,0.792577,accRate[16],3.56377
16,-59.9826,0.792577,accRate[18],3.76299
17,-60.0054,0.43604,accRate[2],2.46812
17,-60.0054,0.43604,accRate[4],4.69706
17,-60.0054,0.43604,accRate[6],8.0498
17,-60.0054,0.43604,accRate[8],4.73102
17,-60.0054,0.43604,accRate[10],4.12489
17,-60.0054,0.43604,accRate[12],3.62057
17,-60.0054,0.43604,accRate[14],6.36719
17,-60.0054,0.43604,accRate[16],4.76676
17,-60.0054,0.43604,accRate[18],9.79126
18,-60.0128,0.316315,accRate[2],3.54069
18,-60.0128,0.316315,accRate[4],6.01504
18,-60.0128,0.316315,accRate[6],2.79664
18,-60.0128,0.316315,accRate[8],6.72565
18,-60.0128,0.316315,accRate[10],4.58182
18,-60.0128,0.316315,accRate[12],4.12477
18,-60.0128,0.316315,accRate[14],9.24889
18,-60.0128,0.316315,accRate[16],10.8872
18,-60.0128,0.316315,accRate[18],3.79623
19,-60.0152,0.495414,accRate[2],2.32343
19,-60.0152,0.495414,accRate[4],2.2761
19,-60.0152,0.495414,accRate[6],2.10946
19,-60.0152,0.495414,accRate[8],4.22281
19,-60.0152,0.495414,accRate[10],2.51961
19,-60.0152,0.495414,accRate[12],4.72233
19,-60.0152,0.495414,accRate[14],5.81273
19,-60.0152,0.495414,accRate[16],6.58657
19,-60.0152,0.495414,accRate[18],2.02003
20,-59.998,0.905562,accRate[2],4.37829
20,-59.998,0.905562,accRate[4],4.36416
20,-59.998,0.905562,accRate[6],4.47487
20,-59.998,0.905562,accRate[8],4.25088
20,-59.998,0.905562,accRate[10],4.61482
20,-59.998,0.905562,accRate[12],4.53598
20,-59.998,0.905562,accRate[14],4.68543
20,-59.998,0.905562,accRate[16],4.84651
20,-59.998,0.905562,accRate[18],4.66375
21,-59.9999,0.676623,accRate[2],6.6462
21,-59.9999,0.676623,accRate[4],6.40064
21,-59.9999,0.676623,accRate[6],7.2333
21,-59.9999,0.676623,accRate[8],3.4526
21,-59.9999,0.676623,accRate[10],3.85061
21,-59.9999,0.676623,accRate[12],3.34411
21,-59.9999,0.676623,accRate[14],3.23846
21,-59.9999,0.676623,accRate[16],3.09561
21,-59.9999,0.676623,accRate[18],3.86959
22,-59.9833,0.792824,accRate[2],8.02837
22,-59.9833,0.792824,accRate[4],9.9547
22,-59.9833,0.792824,accRate[6],10.9358
22,-59.9833,0.792824,accRate[8],10.0104
22,-59.9833,0.792824,accRate[10],11.5584
22,-59.9833,0.792824,accRate[12],5.31255
22,-59.9833,0.792824,accRate[14],6.36684
22,-59.9833,0.792824,accRate[16],3.1068
22,-59.9833,0.792824,accRate[18],1.40396
23,-59.9954,0.533569,accRate[2],3.90275
23,-59.9954,0.533569,accRate[4],6.58226
23,-59.9954,0.533569,accRate[6],7.92867
23,-59.9954,0.533569,accRate[8],4.32828
23,-59.9954,0.533569,accRate[10],4.34941
23,-59.9954,0.533569,accRate[12],5.94871
23,-59.9954,0.533569,accRate[14],10.7876
23,-59.9954,0.533569,accRate[16],9.58986
23,-59.9954,0.533569,accRate[18],10.0349
24,-60.0084,0.833284,accRate[2],5.30521
24,-60.0084,0.833284,accRate[4],5.46932
24,-60.0084,0.833284,accRate[6],6.34139
24,-60.0084,0.833284,accRate[8],5.99504
24,-60.0084,0.833284,accRate[10],6.41919
24,-60.0084,0.833284,accRate[12],6.25796
24,-60.0084,0.833284,accRate[14],7.31318
24,-60.0084,0.833284,accRate[16],6.07646
24,-60.0084,0.833284,accRate[18],6.23879
25,-60.0023,0.145612,accRate[2],5.61406
25,-60.0023,0.145612,accRate[4],9.73456
25,-60.0023,0.145612,accRate[6],11.7905
25,-60.0023,0.145612,accRate[8],4.73094
25,-60.0023,0.145612,accRate[10],1.44302
25,-60.0023,0.145612,accRate[12],2.99027
25,-60.0023,0.145612,accRate[14],9.69694
25,-60.0023,0.145612,accRate[16],8.5073
25,-60.0023,0.145612,accRate[18],3.80137
26,-59.9905,0.309617,accRate[2],2.52796
26,-59.9905,0.309617,accRate[4],5.32862
26,-59.9905,0.309617,accRate[6],3.39403
26,-59.9905,0.309617,accRate[8],5.79142
26,-59.9905,0.309617,accRate[10],4.06992
26,-59.9905,0.309617,accRate[12],5.8176
26,-59.9905,0.309617,accRate[14],8.2284
26,-59.9905,0.309617,accRate[16],6.90584
26,-59.9905,0.309617,accRate[18],0.678766
27,-60.0189,0.513569,accRate[2],3.88815
27,-60.0189,0.513569,accRate[4],3.49411
27,-60.0189,0.513569,accRate[6],6.46584
27,-60.0189,0.513569,accRate[8],10.2205
27,-60.0189,0.513569,accRate[10],6.74956
27,-60.0189,0.513569,accRate[12],10.5031
27,-60.0189,0.513569,accRate[14],12.355
27,-60.0189,0.513569,accRate[16],6.21032
27,-60.0189,0.513569,accRate[18],2.47332
28,-59.9947,0.381625,accRate[2],4.54712
28,-59.9947,0.381625,accRate[4],7.61335
28,-59.9947,0.381625,accRate[6],4.5748
28,-59.9947,0.381625,accRate[8],8.31748
28,-59.9947,0.381625,accRate[10],4.22585
28,-59.9947,0.381625,accRate[12],2.62843
28,-59.9947,0.381625,accRate[14],5.83957
28,-59.9947,0.381625,accRate[16],3.38583
28,-59.9947,0.381625,accRate[18],5.73585
29,-60.0104,0.746095,accRate[2],4.77533
29,-60.0104,0.746095,accRate[4],4.02032
29,-60.0104,0.746095,accRate[6],5.04826
29,-60.0104,0.746095,accRate[8],6.04441
29,-60.0104,0.746095,accRate[10],7.83968
29,-60.0104,0.746095,accRate[12],6.77214
29,-60.0104,0.746095,accRate[14],5.0413
29,-60.0104,0.746095,accRate[16],4.68351
29,-60.0104,0.746095,accRate[18],3.51426
30,-59.9961,0.75152,accRate[2],4.41667
30,-59.9961,0.75152,accRate[4],5.35414
30,-59.9961,0.75152,accRate[6],6.02832
30,-59.9961,0.75152,accRate[8],7.64759
30,-59.9961,0.75152,accRate[10],8.7632
30,-59.9961,0.75152,accRate[12],8.48703
30,-59.9961,0.75152,accRate[14],10.9527
30,-59.9961,0.75152,accRate[16],9.65907
30,-59.9961,0.75152,accRate[18],10.0426
31,-60.0159,0.525361,accRate[2],5.17332
31,-60.0159,0.525361,accRate[4],3.6559
31,-60.0159,0.525361,accRate[6],2.41621
31,-60.0159,0.525361,accRate[8],2.85264
31,-60.0159,0.525361,accRate[10],4.91256
31,-60.0159,0.525361,accRate[12],3.58377
