depth	min	max	median	mean
0	-62	-62	-62	-62
1	-60	-59	-60	-60
2	-58	-57	-58	-58
3	-56	-54	-55	-55
4	-53	-50	-52	-52
5	-50	-47	-48	-48
6	-47	-43	-45	-45
7	-44	-39	-42	-42
8	-41	-36	-39	-39
9	-38	-32	-35	-35
10	-35	-28	-32	-32
11	-33	-25	-29	-29
12	-30	-21	-26	-26
13	-27	-17	-22	-22
14	-23	-12	-18	-18
15	-19	-7	-13	-13
16	-16	-1	-9	-9
17	-12	5	-4	-4
18	-9	11	1	1
19	-4	19	6	7
20	0	26	12	12
21	3	33	17	17
22	6	40	21	22
23	10	47	26	26
24	12	53	30	31
25	15	59	34	35
26	18	65	38	39
27	21	72	43	44
28	24	78	47	48
29	27	85	51	52
30	30	90	55	57
31	33	97	60	61
32	36	103	65	66
33	40	109	69	70
34	44	115	74	75
35	48	121	79	80
36	52	127	84	85
37	56	133	89	91
38	60	139	95	96
39	65	145	100	101
40	69	151	105	107
41	74	156	111	112
42	78	161	116	117
43	81	167	121	122
44	85	172	126	127
45	89	177	131	132
46	92	183	136	136
47	96	188	141	141
48	100	194	146	146
49	104	199	151	151
50	108	205	156	156
51	112	209	161	160
52	116	214	166	165
53	119	219	170	170
54	123	223	175	175
55	126	228	181	179
56	129	233	185	184
57	132	238	190	189
58	135	243	195	194
59	138	248	200	198
60	142	254	205	203
