labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.464299507,66.6,6.305,2,18.92,1.25
2,4,0.484410252,65.62,6.172,2,17.799999999999997,1.118
3,6,0.653483395,24.7,3.791,2,16.455,0.9683
4,8,0.595935845,39.98,4.998,2,17.545,1.1135
5,10,0.641336366,32.02,4.371,2,16.384999999999998,1.00885
6,12,0.65408351,33.58,4.492,2,17.32,1.058
7,14,0.710739098,20.75,3.844,2,14.72,0.94135
8,16,0.64727579,29.77,4.51,2,19.48,1.149
9,18,0.642509399,32.84,4.388,2,17.22,1.03635
10,20,0.702687125,23.79,3.945,2,16.655,0.9901
11,22,0.644292586,26.87,4.213,2,18.619999999999997,1.04425
12,24,0.664438969,27.42,4.332,2,19.13,1.095
13,26,0.645128205,31.32,4.468,2,18.635,1.091
14,28,0.659071529,28.5,4.473,2,19.445,1.1025
15,30,0.68818713,22.68,4.105,2,17.32,1.02485
16,32,0.736980055,17.22,3.395,2,13.265,0.83215
17,34,0.68241745,19.36,3.925,2,16.419999999999998,1.0004499999999998
18,36,0.629944158,24.71,4.36,2,18.79,1.094
19,38,0.626666836,23.74,4.161,2,19.78,1.098
20,40,0.629364153,25.03,4.354,2,19.715,1.1175000000000002
21,42,0.651017015,24.73,4.58,2,21.48,1.2215
22,44,0.642743332,22.41,4.367,2,20.095,1.131
23,46,0.656564381,20.86,4.346,2,20.715,1.1475
24,48,0.63787021,24.05,4.759,2,21.165,1.218
25,50,0.685520091,18,4.045,2,18.655,1.0765
