depth	min	max	median	mean
0	-59	-59	-59	-59
1	-57	-57	-57	-57
2	-55	-54	-54	-54
3	-52	-52	-52	-52
4	-50	-49	-50	-50
5	-47	-47	-47	-47
6	-45	-44	-44	-44
7	-42	-41	-41	-41
8	-39	-37	-38	-38
9	-35	-33	-34	-34
10	-30	-28	-29	-29
11	-27	-25	-26	-26
12	-23	-21	-22	-22
13	-17	-14	-16	-16
14	-11	-7	-9	-9
15	-3	1	-1	-1
16	4	10	7	7
17	8	14	11	11
18	11	18	14	15
19	12	20	16	16
20	14	21	17	17
21	15	23	19	19
22	17	25	21	21
23	18	26	22	22
24	19	27	23	23
25	23	33	28	28
26	28	38	32	33
27	30	40	34	35
28	32	42	36	36
29	37	50	43	43
30	43	58	50	50
31	46	63	53	53
32	49	67	57	57
33	50	68	57	58
34	51	69	58	58
35	55	75	63	64
36	59	81	68	69
37	65	89	74	75
38	70	97	80	81
39	83	120	99	99
40	95	147	117	118
41	103	158	129	129
42	108	175	139	140
43	111	180	143	144
44	113	187	147	148
45	116	192	152	152
46	118	199	156	156
47	120	204	160	160
48	123	210	164	165
49	126	215	168	169
50	128	222	172	173
51	130	226	176	177
52	132	233	181	181
53	137	237	185	186
54	141	244	190	191
