depth	min	max	median	mean
0	-66	-66	-66	-66
1	-66	-66	-66	-66
2	-66	-65	-66	-66
3	-66	-65	-65	-65
4	-65	-65	-65	-65
5	-65	-64	-65	-65
6	-64	-63	-64	-64
7	-64	-63	-64	-64
8	-64	-63	-63	-63
9	-63	-62	-62	-62
10	-62	-61	-62	-62
11	-62	-60	-61	-61
12	-61	-59	-60	-60
13	-60	-58	-59	-59
14	-60	-57	-59	-59
15	-59	-56	-58	-58
16	-58	-55	-57	-57
17	-56	-54	-55	-55
18	-55	-52	-54	-54
19	-54	-51	-52	-52
20	-53	-49	-51	-51
21	-52	-48	-50	-50
22	-51	-47	-49	-49
23	-50	-46	-48	-48
24	-49	-45	-47	-47
25	-47	-42	-45	-45
26	-45	-40	-43	-43
27	-43	-37	-40	-40
28	-40	-34	-37	-37
29	-37	-30	-34	-34
30	-34	-26	-31	-30
31	-31	-22	-27	-26
32	-28	-17	-23	-22
33	-23	-11	-18	-17
34	-19	-5	-13	-12
35	-15	2	-7	-7
36	-11	10	-2	-1
37	-5	22	7	7
38	0	35	15	16
39	4	44	20	21
40	7	53	24	26
41	10	61	30	31
42	13	69	34	36
43	18	78	44	45
44	23	91	52	53
45	25	97	56	57
46	27	104	60	61
47	30	110	65	66
48	33	118	69	71
