iteration,logOdds,memory,depth_code,accretion
1,-60.013,0.791686,accRate[2],4.57163
1,-60.013,0.791686,accRate[4],5.18827
1,-60.013,0.791686,accRate[6],4.21706
1,-60.013,0.791686,accRate[8],3.39592
1,-60.013,0.791686,accRate[10],3.34174
1,-60.013,0.791686,accRate[12],2.45112
1,-60.013,0.791686,accRate[14],2.31891
1,-60.013,0.791686,accRate[16],1.84521
1,-60.013,0.791686,accRate[18],2.02243
2,-60.0102,0.957509,accRate[2],4.53355
2,-60.0102,0.957509,accRate[4],4.26587
2,-60.0102,0.957509,accRate[6],4.32639
2,-60.0102,0.957509,accRate[8],4.19276
2,-60.0102,0.957509,accRate[10],4.27807
2,-60.0102,0.957509,accRate[12],4.22408
2,-60.0102,0.957509,accRate[14],4.15212
2,-60.0102,0.957509,accRate[16],3.52305
2,-60.0102,0.957509,accRate[18],3.5084
3,-59.9896,0.973122,accRate[2],4.26526
3,-59.9896,0.973122,accRate[4],4.20319
3,-59.9896,0.973122,accRate[6],4.27688
3,-59.9896,0.973122,accRate[8],4.16648
3,-59.9896,0.973122,accRate[10],4.17176
3,-59.9896,0.973122,accRate[12],4.2373
3,-59.9896,0.973122,accRate[14],4.21016
3,-59.9896,0.973122,accRate[16],3.67929
3,-59.9896,0.973122,accRate[18],3.59036
4,-59.9916,0.69346699999999994,accRate[2],4.90863
4,-59.9916,0.69346699999999994,accRate[4],3.26682
4,-59.9916,0.69346699999999994,accRate[6],4.18723
4,-59.9916,0.69346699999999994,accRate[8],5.75726
4,-59.9916,0.69346699999999994,accRate[10],6.6263
4,-59.9916,0.69346699999999994,accRate[12],8.5385
4,-59.9916,0.69346699999999994,accRate[14],9.88852
4,-59.9916,0.69346699999999994,accRate[16],12.7043
4,-59.9916,0.69346699999999994,accRate[18],12.2756
5,-60.0188,0.84445,accRate[2],3.79374
5,-60.0188,0.84445,accRate[4],3.20639
5,-60.0188,0.84445,accRate[6],3.09049
5,-60.0188,0.84445,accRate[8],2.77888
5,-60.0188,0.84445,accRate[10],2.54301
5,-60.0188,0.84445,accRate[12],2.81089
5,-60.0188,0.84445,accRate[14],2.41661
5,-60.0188,0.84445,accRate[16],2.13954
5,-60.0188,0.84445,accRate[18],1.65253
6,-60.0122,0.931739,accRate[2],4.22457
6,-60.0122,0.931739,accRate[4],4.11919
6,-60.0122,0.931739,accRate[6],4.30574
6,-60.0122,0.931739,accRate[8],4.56986
6,-60.0122,0.931739,accRate[10],4.60611
6,-60.0122,0.931739,accRate[12],4.76049
6,-60.0122,0.931739,accRate[14],4.52643
6,-60.0122,0.931739,accRate[16],4.30943
6,-60.0122,0.931739,accRate[18],4.56188
7,-59.9975,0.631153,accRate[2],5.32427
7,-59.9975,0.631153,accRate[4],2.70418
7,-59.9975,0.631153,accRate[6],2.96473
7,-59.9975,0.631153,accRate[8],3.44893
7,-59.9975,0.631153,accRate[10],2.90697
7,-59.9975,0.631153,accRate[12],2.45765
7,-59.9975,0.631153,accRate[14],2.0217
7,-59.9975,0.631153,accRate[16],2.24918
7,-59.9975,0.631153,accRate[18],1.74559
8,-60.0109,0.537837,accRate[2],4.36367
8,-60.0109,0.537837,accRate[4],2.29688
8,-60.0109,0.537837,accRate[6],3.96558
8,-60.0109,0.537837,accRate[8],3.81688
8,-60.0109,0.537837,accRate[10],3.6026
8,-60.0109,0.537837,accRate[12],5.29238
8,-60.0109,0.537837,accRate[14],5.58525
8,-60.0109,0.537837,accRate[16],3.74523
8,-60.0109,0.537837,accRate[18],4.21438
9,-59.9835,0.549088,accRate[2],3.0956
9,-59.9835,0.549088,accRate[4],2.65376
9,-59.9835,0.549088,accRate[6],4.7114
9,-59.9835,0.549088,accRate[8],6.10813
9,-59.9835,0.549088,accRate[10],3.6592
9,-59.9835,0.549088,accRate[12],5.07254
9,-59.9835,0.549088,accRate[14],5.39497
9,-59.9835,0.549088,accRate[16],7.30476
9,-59.9835,0.549088,accRate[18],9.64567
10,-60.0054,0.728711,accRate[2],3.43933
10,-60.0054,0.728711,accRate[4],3.31387
10,-60.0054,0.728711,accRate[6],4.3313
10,-60.0054,0.728711,accRate[8],3.31685
10,-60.0054,0.728711,accRate[10],3.91941
10,-60.0054,0.728711,accRate[12],5.13053
10,-60.0054,0.728711,accRate[14],4.67506
10,-60.0054,0.728711,accRate[16],6.35645
10,-60.0054,0.728711,accRate[18],7.87134
11,-60.0113,0.752488,accRate[2],3.12668
11,-60.0113,0.752488,accRate[4],3.84889
11,-60.0113,0.752488,accRate[6],4.13047
11,-60.0113,0.752488,accRate[8],3.82286
11,-60.0113,0.752488,accRate[10],4.90468
11,-60.0113,0.752488,accRate[12],6.31276
11,-60.0113,0.752488,accRate[14],5.86339
11,-60.0113,0.752488,accRate[16],6.97401
11,-60.0113,0.752488,accRate[18],5.73568
12,-60.0176,0.770465,accRate[2],4.13768
12,-60.0176,0.770465,accRate[4],4.46458
12,-60.0176,0.770465,accRate[6],5.49163
12,-60.0176,0.770465,accRate[8],6.86036
12,-60.0176,0.770465,accRate[10],8.00164
12,-60.0176,0.770465,accRate[12],5.38042
12,-60.0176,0.770465,accRate[14],4.24894
12,-60.0176,0.770465,accRate[16],3.8749
12,-60.0176,0.770465,accRate[18],4.23243
13,-60.0017,0.382454,accRate[2],6.4647
13,-60.0017,0.382454,accRate[4],3.22976
13,-60.0017,0.382454,accRate[6],6.682
13,-60.0017,0.382454,accRate[8],17.3917
13,-60.0017,0.382454,accRate[10],12.378
13,-60.0017,0.382454,accRate[12],6.64923
13,-60.0017,0.382454,accRate[14],5.76907
13,-60.0017,0.382454,accRate[16],2.8669
13,-60.0017,0.382454,accRate[18],1.98511
14,-60.0158,0.671488,accRate[2],3.93075
14,-60.0158,0.671488,accRate[4],4.3258
14,-60.0158,0.671488,accRate[6],5.05573
14,-60.0158,0.671488,accRate[8],6.04903
14,-60.0158,0.671488,accRate[10],5.14878
14,-60.0158,0.671488,accRate[12],5.77683
14,-60.0158,0.671488,accRate[14],3.72744
14,-60.0158,0.671488,accRate[16],1.78071
14,-60.0158,0.671488,accRate[18],2.42338
15,-59.9958,0.526987,accRate[2],8.36851
15,-59.9958,0.526987,accRate[4],8.31526
15,-59.9958,0.526987,accRate[6],9.7221
15,-59.9958,0.526987,accRate[8],6.96921
15,-59.9958,0.526987,accRate[10],5.04277
15,-59.9958,0.526987,accRate[12],4.15549
15,-59.9958,0.526987,accRate[14],7.53824
15,-59.9958,0.526987,accRate[16],5.03377
15,-59.9958,0.526987,accRate[18],1.81661
16,-59.9992,0.431188,accRate[2],8.43423
16,-59.9992,0.431188,accRate[4],3.11654
16,-59.9992,0.431188,accRate[6],5.58411
16,-59.9992,0.431188,accRate[8],5.7119
16,-59.9992,0.431188,accRate[10],4.00515
16,-59.9992,0.431188,accRate[12],3.66995
16,-59.9992,0.431188,accRate[14],6.38783
16,-59.9992,0.431188,accRate[16],5.05981
16,-59.9992,0.431188,accRate[18],0.568031
17,-59.9888,0.362968,accRate[2],3.60382
