depth	min	max	median	mean
0	-60	-60	-60	-60
1	-59	-52	-56	-56
2	-57	-44	-53	-52
3	-55	-37	-48	-48
4	-53	-29	-44	-44
5	-51	-22	-40	-39
6	-49	-14	-36	-35
7	-47	-7	-31	-30
8	-45	2	-27	-26
9	-43	9	-22	-21
10	-41	16	-18	-16
11	-39	24	-13	-12
12	-37	32	-9	-7
13	-36	39	-4	-3
14	-34	47	0	2
15	-32	55	5	7
16	-31	63	10	11
