labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1.036,0.26800007655304464,120.143514,23.0249039,1.036,35.8188564,2.685802583921141
2,2.072,0.4372427762980503,79.39563600000001,28.7615911,1.036,41.380698249999995,2.9499666930101993
3,3.108,0.5014941235321794,84.23379299999999,23.334383,1.036,32.88951275,0.9762042625364632
4,4.144,0.516385045962981,79.534571,79.534571,1.036,28.85525105,0.6549818238429339
5,5.18,0.5122087692714317,80.87485899999999,17.417483599999997,1.0359999999999996,28.8724468,0.6760087812264959
6,7.252,0.3808204258938519,105.79706,20.5447532,1.0359999999999996,34.9972085,1.9655086705416744
7,10.36,0.41487595331736143,105.060686,49.80237,1.0359999999999996,22.96436265,1.6704320101040004
8,12.432,1.0039501300341325,71.269215,23.2589326,1.0359999999999996,27.70811045,0.849776157448336
9,15.54,0.639871338107862,85.573156,16.642037600000002,1.0359999999999996,31.81448145,1.1434219111338673
10,17.612,0.5822557657917925,88.861938,24.224680700000004,1.0359999999999978,30.272364000000003,0.9590445721331312
11,20.72,0.6198666074833264,54.801662,12.726212899999998,1.0359999999999978,23.7449683,0.5436732803579759
12,22.792,0.6349401659210472,62.629863,13.6509206,1.0360000000000014,23.727852099999996,3.5197730000000003
13,25.9,0.6278660645863818,58.213506,14.4406301,1.0359999999999978,27.0052085,0.9500076163650446
14,27.972,0.4601453315657017,46.93501799999999,10.4516527,1.0360000000000014,27.31056025,0.9885840666682604
15,29.008,0.4807832003475568,76.947642,18.2353945,1.0359999999999978,24.662697800000004,0.7664417778528964
16,30.044,0.4789568402783661,77.021161,15.930649700000002,1.0360000000000014,36.412129199999995,0.9469450730973434
17,31.08,0.486505795231021,53.117126,17.2644664,1.0359999999999978,18.306765649999996,0.4800352775818526
18,36.26,0.691131177383148,62.940626,12.1743431,1.0360000000000014,27.00306065,1.0507652344581797
19,41.44,0.4829870081643802,66.989203,15.1727084,1.0359999999999943,29.853610949999997,0.9873617478857372
20,46.62,0.6613858597229286,48.643677999999994,12.8016411,1.0359999999999943,19.3552402,0.7002827940874399
21,51.8,0.5818539665765705,38.89292,10.689011399999998,1.0359999999999943,24.9919941,0.5135690145616975
22,64.232,0.6604483282207441,29.2511233,8.386801100000001,2.0720000000000027,27.5863564,0.8278457455248549
23,76.664,0.6170053100415944,39.44555199999999,7.6221628,2.0720000000000027,25.706743450000005,0.5738154800792643
24,82.88,0.7205660138316048,37.473304,7.4531727,2.0720000000000027,27.340067750000003,0.5533835019756945
