labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.194,110.500000221,10.333333354,2,6.1666666789999995,2.000000004
2,4,0.289,77.833333489,9.500000019,2,6.833333347,2.000000004
3,6,0.26,69.166666805,7.500000015,2,10.333333354,1.5000000029999998
4,8,0.322,45.00000009,5.6666666779999995,2,11.500000023,1.166666669
5,10,0.292,46.166666758999995,4.500000009,2,9.666666686,0.833333335
6,12,0.263,44.500000089,5.166666676999999,2,10.333333354,1.000000002
7,14,0.349,37.166666741,4.3333333419999995,2,11.66666669,0.833333335
8,16,0.387,24.166666715,4.000000008,2,10.833333355,0.833333335
9,18,0.355,27.333333388,3.833333341,2,14.666666695999998,0.833333335
10,20,0.352,22.333333378,4.166666675,2,12.833333359,0.833333335
11,22,0.392,16.500000033,3.833333341,2,13.666666694,0.833333335
12,24,0.534,18.666666704,3.166666673,2,16.500000033,0.666666668
13,26,0.66,16.6666667,3.833333341,2,17.000000034,0.833333335
14,28,0.502,18.33333337,3.666666674,2,16.833333366999998,0.833333335
15,30,0.562,19.000000038,3.666666674,2,18.33333337,0.833333335
16,32,0.606,20.000000039999996,4.000000008,2,18.500000037,0.833333335
