labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,3,2.525118788877521,24.8188808101648,2.540744975323048,2
2,6,2.5462311568885454,27.185690864133708,2.8072194376866526,2
3,8,2.355544528421166,33.51899115264067,3.4305965674698595,2
4,10,2.248618879333242,42.43258565152064,4.339524373377827,2
5,12,2.4115807708849224,10.25293054585741,1.140680806971145,2
6,14,2.4201456843900995,5.187241949770748,0.584289400345832,2
7,16,2.2583459854915344,2.290923118317268,0.23310891224755295,2
8,18,2.0527489001021286,27.380891358132875,2.8068455435159247,2
9,20,2.2941021868317395,12.870883615457869,1.3482117230826702,2
10,22,2.340034890992422,5.004789788571914,0.5687411984296615,2
11,24,2.374088154004078,3.929303453449042,0.4545921354365719,2
12,26,2.3604847342651283,6.061857647786573,0.6697082081329588,2
13,28,2.312547541355124,5.5591204674745835,0.6369159443301485,2
14,30,2.353267631871824,3.754915935605101,0.4708752184523852,2
15,32,2.3594938824778,4.152592724090816,0.481488591890918,2
16,34,2.3366947021409046,5.095592210273905,0.5865002210401928,2
17,36,2.3938167249965145,12.46369246154244,1.3216772633000011,2
18,38,2.0510542592987338,53.12016128164925,5.522561948768023,2
19,40,1.923273167797948,74.26960007383786,7.650787865345404,2
20,42,1.8136974266371195,36.6667234356722,3.830155462320104,2
