depth	min	max	median	mean
0	-65	-65	-65	-65
1	-65	-64	-64	-64
2	-64	-63	-64	-64
3	-64	-62	-63	-63
4	-63	-61	-62	-62
5	-62	-60	-62	-61
6	-62	-59	-61	-61
7	-61	-58	-60	-60
8	-60	-55	-59	-59
9	-59	-54	-58	-57
10	-59	-52	-56	-56
11	-58	-51	-55	-55
12	-57	-49	-54	-54
13	-56	-47	-53	-52
14	-55	-45	-51	-51
15	-53	-44	-50	-49
16	-52	-41	-48	-48
17	-50	-38	-46	-45
18	-49	-35	-44	-43
19	-47	-33	-42	-41
20	-45	-31	-40	-39
21	-43	-27	-37	-37
22	-42	-23	-34	-34
23	-40	-21	-32	-32
24	-38	-19	-31	-30
25	-37	-18	-29	-28
26	-35	-16	-27	-27
27	-34	-13	-25	-25
28	-33	-11	-24	-23
29	-31	-8	-22	-21
30	-30	-5	-20	-19
31	-28	-3	-18	-17
32	-26	-1	-16	-15
33	-25	1	-14	-13
34	-23	3	-12	-12
35	-21	5	-11	-10
36	-19	7	-9	-8
37	-17	10	-6	-6
38	-15	12	-4	-3
39	-13	17	0	0
40	-10	22	3	4
41	-8	25	6	7
42	-6	28	9	9
43	-3	30	11	12
44	-2	33	13	14
45	0	36	16	17
46	2	39	18	19
47	5	42	21	21
48	7	45	23	24
49	8	48	26	26
50	10	52	29	29
51	12	56	32	32
52	14	62	35	36
53	17	65	38	39
54	19	69	41	42
55	21	72	43	44
56	23	76	46	47
57	25	79	49	50
58	27	83	51	52
59	29	85	54	55
60	31	89	57	57
61	33	92	59	60
62	35	95	61	62
63	37	98	64	65
64	39	101	67	67
65	41	104	69	70
66	43	107	72	72
67	45	110	74	75
68	47	113	77	77
69	49	116	79	80
70	51	119	81	83
71	53	122	84	85
72	55	125	86	88
73	58	127	89	90
74	60	130	92	93
75	62	133	94	95
76	64	136	97	98
77	66	139	99	100
78	68	142	102	103
79	70	145	104	105
80	72	148	107	108
81	74	151	109	110
82	76	154	112	113
83	78	157	114	115
84	80	160	117	118
85	82	162	119	120
86	85	165	122	123
87	87	168	125	125
88	88	171	127	128
89	90	174	130	130
90	92	177	132	133
91	95	180	135	135
92	97	183	137	138
93	99	186	140	140
94	101	189	142	143
95	103	192	145	145
96	105	195	147	148
97	107	198	150	150
98	109	201	152	153
99	111	204	155	155
100	113	207	157	158
