depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-61	-62	-63
2	-63	-57	-60	-60
3	-62	-53	-58	-58
4	-61	-49	-55	-55
5	-60	-45	-53	-53
6	-59	-42	-50	-50
7	-58	-38	-48	-48
8	-57	-34	-45	-45
9	-56	-30	-43	-43
10	-55	-26	-40	-40
11	-54	-23	-38	-38
12	-53	-19	-36	-36
13	-52	-15	-33	-33
14	-51	-11	-31	-31
15	-50	-8	-28	-28
16	-49	-4	-26	-26
17	-48	0	-24	-24
18	-47	3	-21	-21
19	-46	7	-19	-19
20	-45	11	-17	-17
21	-44	14	-14	-14
22	-43	18	-12	-12
23	-42	21	-10	-10
24	-41	25	-7	-8
25	-40	28	-5	-5
26	-39	32	-3	-3
27	-38	35	-1	-1
28	-37	39	2	1
29	-36	42	4	4
30	-35	46	6	6
31	-34	49	8	8
32	-34	53	11	10
33	-33	56	13	12
34	-32	59	15	15
35	-31	62	17	17
36	-30	66	19	19
37	-29	69	21	21
38	-28	72	23	23
39	-27	75	25	25
40	-26	78	28	27
41	-26	81	30	29
42	-25	84	32	31
43	-24	88	34	33
44	-23	91	36	35
45	-22	94	38	37
46	-22	97	40	39
47	-21	100	42	41
48	-20	103	44	43
49	-19	106	46	45
50	-18	109	48	47
51	-18	112	50	49
52	-17	114	52	51
53	-16	117	54	53
54	-15	120	56	55
55	-15	123	58	57
56	-14	126	60	59
57	-13	129	62	61
58	-12	131	63	63
59	-12	134	65	64
60	-11	137	67	66
61	-10	140	69	68
62	-10	142	71	70
63	-9	145	73	71
64	-8	147	74	73
65	-8	150	76	75
66	-7	152	78	77
67	-6	155	80	78
68	-5	157	81	80
69	-5	160	83	82
70	-4	162	85	83
71	-4	164	86	85
72	-3	166	88	87
73	-2	169	90	88
74	-2	171	91	90
75	-1	173	93	91
76	-1	175	94	93
77	0	177	96	95
78	0	179	98	96
79	1	181	99	98
80	1	183	101	99
81	2	185	102	101
82	2	187	103	102
83	3	189	105	104
84	4	191	107	105
85	4	193	108	106
86	5	195	109	108
87	5	197	111	109
88	6	199	112	110
89	6	201	114	112
90	7	203	115	113
91	7	204	116	114
92	7	207	118	116
93	8	208	119	117
94	8	210	120	118
95	9	212	122	119
96	9	214	123	121
97	10	216	124	122
98	10	218	125	123
99	10	219	127	124
100	11	221	128	125
