labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.0767,129.22000025844,9.613333352559998,1,18.96833337127,3.231666673129999
2,2,0.3794,120.23000024046,5.2183333437699995,1,16.6500000333,1.47000000294
3,3,0.2421,105.63500021127,4.71166667609,1,19.50500003901,1.4766666696199997
4,4,0.4406,74.81333348296,3.27000000654,1,16.136666698939997,0.90833333515
5,5,0.2714,108.4833335503,4.665000009329999,1,17.23666670114,1.3450000026899998
6,6,0.3023,117.81833356897,5.37333334408,1,14.89500002979,1.47166666961
7,7,0.2649,120.06166690679,5.2833333439,1,18.84500003769,1.43833333621
8,8,0.4048,108.39166688345,4.06500000813,1,20.31500004063,1.20500000241
9,9,0.2188,106.60666687988,5.08500001017,1,28.846666724359995,1.7100000034199998
10,10,0.3784,93.73500018747,4.1516666749699995,1,18.85333337104,1.16333333566
11,11,0.3163,89.07833351148999,4.748333342829999,1,20.67166670801,1.50500000301
12,12,0.3233,79.04333349142,4.43500000887,1,18.94500003789,1.333333336
13,13,0.2451,70.92000014183999,3.84333334102,1,21.83666671034,1.3083333359499998
14,14,0.2749,96.19000019238,3.4250000068499995,1,15.055000030109998,0.9716666686099998
15,15,0.2937,103.29333353992,3.54333334042,1,16.82166670031,1.00166666867
16,16,0.2133,85.2500001705,4.80833334295,1,16.9666667006,1.67166667001
17,17,0.1739,78.55666682378,4.956666676579999,1,22.931666712529996,1.73666667014
18,18,0.2875,55.69666677806,4.42166667551,1,17.73166670213,1.39000000278
19,19,0.2381,42.83833341901,2.4033333381399995,1,19.00666670468,1.5383333364099998
20,20,0.2439,68.01833346937,4.23000000846,1,18.69666670406,1.45833333625
21,21,0.2845,68.48500013697,4.438333342209999,1,19.526666705719997,1.71333333676
22,22,0.3511,64.37500012875,3.83000000766,1,19.89000003978,1.26333333586
23,23,0.1674,62.73666679214,5.960000011919999,1,22.46833337827,1.98000000396
24,24,0.2787,41.07666674882,4.3616666753899995,1,16.46500003293,1.4516666695699998
25,25,0.2308,48.82333343097999,3.760000007519999,1,19.06000003812,1.2966666692599995
26,26,0.2444,57.20166678107,4.19333334172,1,18.02333336938,1.5000000029999998
27,27,0.1674,52.75833343885,7.2333333478,1,21.72000004344,2.43666667154
28,28,0.2286,41.39833341613,4.608333342550001,1,15.18000003036,1.5566666697799998
29,29,0.1544,46.191666759049994,4.4666666756,1,21.10166670887,1.86333333706
30,30,0.3546,53.2333334398,2.5666666717999997,1,17.673333368679998,0.8700000017399999
31,31,0.2484,43.77166675421,3.32166667331,1,17.346666701359997,1.06500000213
32,32,0.2424,52.20333343774,3.83166667433,1,16.676666700019997,1.45833333625
33,33,0.205,39.493333412320005,4.166666675,1,19.51000003902,1.49500000299
34,34,0.1699,43.69000008738,5.1733333436799995,1,17.92666670252,2.1516666709699996
35,35,0.2606,50.83666676833999,3.7816666742299994,1,18.87666670442,1.4516666695699998
36,36,0.2333,49.17500009835,4.35166667537,1,21.620000043239997,1.57833333649
37,37,0.3376,39.12333341157999,4.013333341359999,1,15.37333336408,1.37166666941
38,38,0.2902,34.19500006839,4.6500000093,1,18.02333336938,1.32500000265
39,39,0.5393,19.403333372139997,2.4150000048299995,1,16.918333367169996,0.8350000016699999
40,40,0.3423,36.43500007287,3.13666667294,1,23.83666671434,1.1750000023499998
41,41,0.3366,38.35666674338,3.4333333401999995,1,19.33000003866,1.19333333572
42,42,0.1764,30.12833339359,5.0500000101,1,14.23000002846,2.54000000508
43,43,0.2251,25.773333384879997,3.74500000749,1,17.348333368029998,1.7666666702
44,44,0.1749,29.82000005964,4.24666667516,1,18.19000003638,1.97666667062
45,45,0.3098,38.570000077139994,3.2166666731,1,21.75500004351,1.24166666915
46,46,0.5,30.20833339375,2.52500000505,1,17.49166670165,0.93000000186
47,48,0.2698,18.33666670334,2.51333333836,2,14.39666669546,1.03666666874
48,50,0.2589,24.5500000491,2.58000000516,2,16.69166670005,0.8566666683799999
49,52,0.2847,20.88666670844,2.08666667084,2,14.61333336256,0.7866666682399999
50,54,0.2248,24.58833338251,2.5500000051,2,17.20166670107,0.93166666853
51,56,0.2318,23.78500004757,2.71166667209,2,18.12666670291999,1.12500000225
52,58,0.2667,22.48166671163,2.22833333779,2,15.0333333634,0.8633333350599999
53,60,0.2515,21.918333377169997,2.3850000047699997,2,17.198333367729997,0.89166666845
54,62,0.2327,20.45166670757,2.666666672,2,18.91833337117,0.99333333532
55,64,0.3332,19.08500003817,2.3816666714299997,2,14.725000029449998,0.8583333350499999
56,66,0.3308,19.64166670595,2.3650000047299997,2,15.4166666975,0.78166666823
57,68,0.2421,18.07000003614,2.1683333376699996,2,16.523333366379997,1.0316666687299998
58,70,0.2954,18.38500003677,1.98166667063,2,18.27000003654,0.79666666826
59,72,0.2779,14.69833336273,1.99833333733,2,13.3000000266,0.8166666682999999
60,74,0.2212,14.93500002987,2.49333333832,2,15.290000030579998,1.25666666918
61,76,0.237,18.14666670296,2.8083333389500003,2,14.41500002883,0.95833333525
62,78,0.252,16.58666669984,1.94000000388,2,13.826666694319998,0.7333333347999998
