depth	min	max	median	mean
0	-65	-65	-65	-65
1	-65	-60	-63	-63
2	-64	-55	-61	-61
3	-63	-52	-59	-59
4	-63	-47	-57	-56
5	-62	-43	-55	-54
6	-61	-39	-54	-52
7	-60	-36	-52	-50
8	-59	-31	-50	-48
9	-58	-28	-48	-46
10	-57	-24	-47	-44
11	-56	-20	-45	-42
12	-55	-16	-43	-40
13	-53	-12	-41	-38
14	-52	-8	-39	-36
15	-51	-4	-38	-34
16	-50	0	-36	-32
17	-48	4	-34	-30
18	-47	8	-32	-28
19	-46	12	-31	-26
20	-45	16	-29	-24
21	-43	19	-25	-21
22	-41	24	-22	-18
23	-39	27	-20	-15
24	-38	31	-17	-13
25	-36	35	-15	-10
26	-35	39	-13	-8
27	-34	42	-10	-6
28	-33	46	-8	-3
29	-31	50	-2	2
30	-30	54	3	6
31	-28	57	6	9
32	-27	61	9	12
33	-26	65	12	15
34	-25	69	15	18
35	-24	72	17	20
36	-23	76	20	23
37	-22	80	23	26
38	-21	83	27	29
39	-20	87	33	34
40	-19	91	39	39
41	-18	94	43	42
42	-17	99	46	46
43	-16	102	50	49
44	-15	106	54	52
45	-14	110	57	56
46	-13	113	61	59
47	-12	117	66	63
48	-11	121	71	67
49	-10	124	75	71
50	-9	128	79	74
51	-8	131	83	78
52	-7	135	87	81
53	-6	138	91	85
54	-5	142	94	88
55	-4	146	98	91
56	-3	150	102	95
57	-2	154	106	98
58	-1	158	109	101
59	-1	161	113	105
60	0	164	117	108
61	1	168	120	111
62	2	172	124	114
63	3	176	128	118
64	4	180	132	121
65	5	183	136	124
66	6	188	139	128
67	6	191	143	131
68	7	195	147	134
69	8	198	150	138
70	9	202	154	141
71	10	206	158	144
72	10	210	162	147
73	11	213	165	151
74	12	217	169	154
75	13	220	173	157
76	14	224	177	160
77	15	228	180	163
78	15	231	184	166
79	16	234	188	170
80	17	238	192	173
81	18	242	196	176
82	19	246	200	179
83	19	249	204	182
84	20	254	207	186
85	20	257	211	189
86	21	260	215	192
87	22	263	219	195
88	23	267	222	198
89	23	270	226	201
90	24	274	230	204
91	24	277	234	207
92	25	280	238	210
93	25	283	242	214
94	26	287	245	217
95	27	290	250	220
96	27	293	254	223
97	28	296	258	226
98	29	299	262	229
99	29	302	266	232
100	30	306	269	235
