depth	min	max	median	mean
0	-58	-58	-58	-58
1	-57	-51	-54	-54
2	-55	-43	-50	-50
3	-53	-37	-46	-46
4	-51	-31	-42	-42
5	-49	-24	-38	-37
6	-46	-18	-33	-33
7	-43	-11	-29	-28
8	-39	-5	-24	-24
9	-36	1	-20	-19
10	-33	9	-15	-14
11	-31	15	-11	-11
12	-29	20	-8	-7
13	-27	26	-4	-3
14	-25	30	-1	0
15	-22	35	3	4
16	-19	40	7	8
17	-16	46	11	12
18	-13	51	15	16
19	-10	56	19	20
20	-7	61	23	24
21	-4	66	27	28
22	-1	71	31	33
23	3	76	36	37
24	7	80	40	41
25	10	85	44	45
26	14	89	48	49
27	17	94	53	54
28	21	98	57	58
29	24	102	61	62
30	28	108	66	66
31	31	112	70	71
32	35	116	75	75
33	39	121	79	79
34	42	125	83	83
35	45	129	87	87
36	48	133	91	91
37	52	138	95	95
38	55	142	99	99
39	58	146	103	103
40	61	151	107	107
41	65	154	111	111
42	68	158	116	115
43	71	162	119	119
44	74	165	124	123
45	77	170	128	126
46	80	173	132	130
47	83	177	136	134
48	86	181	140	138
49	89	184	144	142
50	93	188	149	146
51	96	192	153	150
52	99	195	156	154
53	102	199	161	158
54	104	202	165	161
55	107	206	169	165
56	110	209	173	169
57	111	212	177	173
58	114	216	181	177
59	116	219	185	180
60	118	223	189	184
