labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.3135,269.07500053815,9.013333351359998,1,20.338333374009995,1.92000000384
2,2,0.215,302.56166727179,10.19666668706,1,17.0333333674,2.08833333751
3,3,0.201,305.34000061067997,10.35166668737,1,23.588333380509997,2.29666667126
4,4,0.1431,361.05666738877994,12.74500002549,1,12.586666691839998,2.3100000046199995
5,5,0.1539,440.0333342134,14.916666696499998,1,6.66666668,1.66666667
6,6,0.2053,235.87666713842,8.98666668464,1,5.79833334493,1.39166666945
7,7,0.1845,199.89000039978,9.25500001851,1,6.66666668,1.66666667
8,8,0.1611,216.94500043389,11.73666669014,1,6.66666668,1.66666667
9,9,0.2025,168.15166700297,9.046666684759998,1,6.66666668,1.66666667
10,10,0.1271,229.67333379268,8.980000017959998,1,3.1966666730599997,2.12166667091
11,11,0.197,226.48166711963,6.386666679439999,1,6.66666668,1.66666667
12,12,0.1286,235.39666713745996,8.38000001676,1,7.5833333485,1.56833333647
13,13,0.1271,257.64833384863,10.30666668728,1,6.66666668,1.66666667
14,14,0.1501,228.04000045608,8.210000016419999,1,6.90333334714,1.45500000291
15,15,0.1248,170.42666700752,8.930000017860001,1,10.46000002092,2.4616666715899997
16,16,0.1313,134.01000026801998,6.83500001367,1,5.95500001191,1.53666666974
17,17,0.1043,125.45333358424,9.63500001927,1,12.0166666907,2.85833333905
18,18,0.1727,87.14833350763,6.90166668047,1,5.4750000109500006,1.70833333675
19,19,0.116,101.56000020312,7.62666668192,1,6.45333334624,2.01333333736
20,20,0.1476,79.52833349238999,5.9566666785799995,1,5.825000011649999,1.6683333366699995
21,21,0.2544,41.12833341559,3.4133333401600003,1,8.42666668352,1.00666666868
22,22,0.6386,18.08666670284,1.73666667014,1,8.07000001614,0.58000000116
23,23,0.9027,11.56500002313,1.4183333361699997,1,8.36833335007,0.54500000109
24,24,1.2155,10.77000002154,1.16166666899,1,8.52000001704,0.42166666751
25,25,0.8484,10.656666687979998,1.32500000265,1,7.838333349009999,0.43166666752999994
26,26,0.7992,13.59000002718,1.1833333356999998,1,10.53500002107,0.50333333434
27,27,1.2105,9.600000019199998,1.06500000213,1,8.1833333497,0.35833333404999995
28,28,0.9802,10.82166668831,1.22833333579,1,9.36333335206,0.48833333431
29,29,1.2087,10.27833335389,1.05500000211,1,9.123333351579998,0.38000000076
30,30,1.4178,10.36000002072,0.93666666854,1,8.65166668397,0.40666666748
31,32,1.4611,8.370000016739999,0.80500000161,2,7.895000015790001,0.26000000052
32,34,1.73895,7.98833334931,0.7850000015699999,2,7.92666668252,0.27333333388
33,36,2.0168,7.65166668197,0.94000000188,2,8.40666668348,0.25166666717
34,38,1.7562,8.195000016389999,0.84833333503,2,7.985000015970001,0.27500000055
35,44,0.4326,17.08666670084,1.88666667044,2,14.19500002839,0.6466666679599999
