depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-62	-63	-63
2	-63	-59	-61	-61
3	-62	-56	-60	-60
4	-61	-53	-58	-58
5	-60	-51	-56	-56
6	-59	-48	-54	-54
7	-58	-45	-53	-52
8	-57	-42	-51	-50
9	-56	-39	-49	-49
10	-55	-36	-47	-47
11	-54	-34	-46	-45
12	-53	-31	-44	-43
13	-52	-28	-42	-42
14	-51	-25	-40	-40
15	-50	-22	-39	-38
16	-49	-20	-37	-36
17	-48	-17	-35	-35
18	-47	-14	-34	-33
19	-46	-11	-32	-31
20	-45	-9	-30	-30
21	-45	-6	-29	-28
22	-44	-3	-27	-26
23	-43	-1	-25	-25
24	-42	2	-24	-23
25	-41	5	-22	-21
26	-40	7	-21	-20
27	-39	10	-19	-18
28	-38	13	-17	-16
29	-37	15	-16	-15
30	-36	18	-14	-13
31	-36	20	-13	-11
32	-35	23	-11	-10
33	-34	26	-9	-8
34	-33	28	-8	-7
35	-32	31	-6	-5
36	-31	33	-5	-3
37	-30	36	-3	-2
38	-30	38	-2	0
39	-29	41	0	1
40	-28	43	1	3
41	-27	46	3	4
42	-26	48	4	6
43	-25	51	6	7
44	-25	53	7	9
45	-24	56	9	10
46	-23	58	10	12
47	-22	61	11	13
48	-22	63	13	15
49	-21	66	14	16
50	-20	68	16	18
51	-19	70	17	19
52	-19	73	19	21
53	-18	75	20	22
54	-17	77	21	24
55	-16	80	23	25
56	-16	82	24	26
57	-15	84	25	28
58	-14	87	27	29
59	-14	89	28	31
60	-13	91	30	32
61	-12	94	31	33
62	-12	96	32	35
63	-11	98	34	36
64	-10	100	35	37
65	-10	102	36	39
66	-9	105	37	40
67	-9	107	39	41
68	-8	109	40	43
69	-7	111	41	44
70	-7	114	42	45
71	-6	116	43	46
72	-6	118	45	48
73	-5	120	46	49
74	-4	122	47	50
75	-4	124	48	51
76	-3	127	50	53
77	-3	129	51	54
78	-2	131	52	55
79	-2	133	53	56
80	-1	135	54	57
81	-1	136	55	58
82	-1	138	56	60
83	0	140	57	61
84	0	143	59	62
85	1	145	60	63
86	1	147	61	64
87	2	149	62	65
88	2	151	63	66
89	3	153	64	67
90	3	155	65	68
91	3	157	66	70
92	4	159	67	71
93	4	161	68	72
94	5	163	69	73
95	5	165	70	74
96	6	167	71	75
97	6	169	72	76
98	6	171	73	77
99	6	173	74	78
100	7	175	75	79
