depth	min	max	median	mean
0	-67	-67	-67	-67
1	-66	-65	-66	-66
2	-65	-64	-65	-65
3	-64	-61	-63	-63
4	-63	-59	-61	-61
5	-61	-56	-59	-59
6	-58	-54	-56	-56
7	-56	-50	-53	-53
8	-54	-47	-51	-51
9	-52	-45	-49	-49
10	-50	-43	-47	-47
11	-49	-42	-45	-45
12	-47	-40	-44	-44
13	-46	-38	-42	-42
14	-44	-36	-41	-40
15	-43	-35	-39	-39
16	-41	-33	-37	-37
17	-40	-32	-36	-36
18	-38	-30	-34	-34
19	-37	-28	-33	-33
20	-34	-26	-31	-31
21	-32	-24	-28	-28
22	-30	-21	-26	-26
23	-28	-19	-24	-24
24	-26	-17	-22	-22
25	-24	-15	-20	-20
26	-21	-13	-18	-18
27	-19	-11	-16	-16
28	-16	-8	-14	-13
29	-14	-5	-11	-10
30	-11	-1	-7	-7
31	-8	5	-3	-3
32	-5	10	1	1
33	-1	17	6	6
34	2	25	11	12
35	6	32	16	17
36	9	39	21	22
37	13	47	27	27
38	17	54	32	33
39	20	61	37	38
40	24	68	43	43
41	28	75	48	49
42	31	82	53	54
43	35	88	57	59
44	39	94	62	63
45	43	100	67	68
46	47	106	72	73
47	51	112	77	78
48	55	118	82	83
49	59	125	87	88
50	62	131	92	93
51	66	137	97	98
52	70	144	102	103
53	73	151	107	108
