labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1.047,0.22850808399024417,219.71462099999997,42.01942,1.047,24.9274772,1.19905456
2,2.094,0.25872460254831475,196.529274,37.383135,1.047,18.2126099,0.46059483123243494
3,3.141,0.25065209104249175,184.619048,36.1432761,1.0470000000000002,16.4899713,0.51262501
4,4.188,0.22265033846165985,127.112871,34.5653075,1.0469999999999997,18.452022099999997,0.8321362899999999
5,5.235,0.20572606848715927,128.446943,69.41322411453383,1.0470000000000006,13.8610695,0.94724995
6,6.282,0.220627949078376,169.65480499999998,32.6082406,1.0469999999999997,15.3246082,1.00696499
7,7.329,0.22156669815394003,96.022992,20.2409425,1.0469999999999997,18.7266509,0.92802808
8,8.376,0.3045613699914837,95.028025,19.5973904,1.0469999999999997,16.66064305,0.6499126843600262
9,9.423,0.22854582876500745,103.976586,19.8016415,1.0470000000000006,16.2006461,0.5558991411984012
10,10.47,0.29801934822364257,109.4349,22.025508,1.0470000000000006,20.8242623,3.731704918357426
11,11.517,0.31286400286602467,66.028017,17.251213,1.0469999999999988,22.4826245,0.8486932911843504
12,12.564,0.2985952604321273,75.74088699999999,16.3402286,1.0470000000000006,23.877154500000003,0.5115558461616426
13,13.611,0.2946198833481889,93.403577,19.4079356,1.0470000000000006,20.514583400000003,0.8452716310963561
14,14.658,0.33897242884179557,85.638831,16.9440316,1.0469999999999988,24.5398726,1.0600395164222718
15,15.705,0.29078330962950893,70.107526000000007,18.3942429,1.0470000000000006,24.5030798,0.7813425501257228
16,16.752,0.2851349867221918,44.887438,11.153938600000002,1.0469999999999988,22.0464167,1.3990245707213262
17,17.799,0.33651901848218263,60.25154,11.6008542,1.0470000000000006,24.0487235,0.5213109194588573
18,18.846,0.29704041922655633,37.30488,9.5822452,1.0470000000000006,14.20490088,0.8474572282542892
19,19.893,0.3437538395029368,36.6937399,9.9169139,1.0470000000000006,17.7549495,0.6064535548889154
20,20.94,0.3757005298332207,28.9557745,8.3754458,1.0470000000000006,22.7122095,0.48570186234258467
