depth	min	max	median	mean
0	-66	-66	-66	-66
1	-66	-66	-66	-66
2	-65	-65	-65	-65
3	-65	-65	-65	-65
4	-64	-64	-64	-64
5	-64	-63	-64	-64
6	-63	-63	-63	-63
7	-62	-62	-62	-62
8	-62	-61	-61	-61
9	-61	-60	-60	-60
10	-60	-59	-60	-60
11	-59	-59	-59	-59
12	-59	-58	-58	-58
13	-58	-57	-58	-58
14	-57	-56	-57	-57
15	-56	-55	-56	-56
16	-55	-54	-55	-55
17	-55	-53	-54	-54
18	-54	-53	-53	-53
19	-53	-52	-52	-52
20	-52	-51	-51	-51
21	-51	-50	-51	-51
22	-51	-49	-50	-50
23	-50	-48	-49	-49
24	-49	-48	-49	-49
25	-48	-47	-48	-48
26	-48	-46	-47	-47
27	-47	-45	-46	-46
28	-46	-43	-45	-45
29	-45	-42	-44	-44
30	-44	-41	-43	-43
31	-43	-40	-41	-41
32	-41	-39	-40	-40
33	-40	-38	-39	-39
34	-39	-36	-38	-38
35	-38	-35	-37	-37
36	-37	-34	-36	-36
37	-36	-32	-34	-34
38	-34	-31	-33	-33
39	-33	-29	-32	-32
40	-32	-28	-31	-30
41	-31	-27	-29	-29
42	-30	-25	-28	-28
43	-28	-24	-27	-26
44	-27	-22	-25	-25
45	-26	-21	-24	-24
46	-25	-19	-23	-23
47	-23	-17	-21	-21
48	-22	-15	-19	-19
49	-20	-13	-17	-17
50	-18	-11	-15	-15
51	-16	-7	-13	-12
52	-13	-4	-10	-10
53	-11	-1	-7	-7
54	-9	3	-5	-4
