labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.13,250,135.10096560751515,2,18.5,8.43465972626397
2,4,0.25,250,135.10096560751515,2,19,8.662623502649481
3,6,0.18,100,54.040386243006054,2,14.5,6.610949515179868
4,8,0.2,79,42.691905131974785,2,13,5.92705818602333
5,10,0.19,78,42.15150126954472,2,15.5,7.066877067950893
6,12,0.15,75,40.53028968225454,2,13.5,6.155021962408842
7,14,0.17,108,58.36361714244654,2,12,5.471130633252304
8,16,0.19,125,67.55048280375757,2,15,6.8389132915653805
9,18,0.2,117,63.227251904317086,2,15,6.8389132915653805
10,20,0.21,106,57.28280941758642,2,17.5,7.978732173492944
11,22,0.24,107,57.82321328001648,2,20.5,9.34651483180602
12,24,0.24,70,37.82827037010424,2,22.5,10.258369937348071
13,26,0.23,67,36.20705878281406,2,24,10.942261266504609
14,28,0.21,66,35.666654920384,2,21.5,9.802442384577043
15,30,0.19,56,30.26261629608339,2,17.5,7.978732173492944
16,32,0.19,61,32.96463560823369,2,19,8.662623502649481
17,34,0.19,50,27.020193121503027,2,18.5,8.43465972626397
18,36,0.16,47,25.398981534212847,2,16.5,7.522804620721919
19,38,0.15,39,21.07575063477236,2,15,6.8389132915653805
20,40,0.16,39,21.07575063477236,2,17,7.750768397107431
