labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.1,339.00000067799994,11.333333356,2,28.000000056,9.833333353
2,4,0.11,287.16666724099997,7.500000015,2,22.666666712,9.666666686
3,6,0.1,248.16666716299997,5.833333345,2,24.500000049,11.166666689
4,8,0.1,240.333333814,6.66666668,2,28.500000057,8.833333351
5,10,0.09,186.333333706,6.833333347,2,15.333333364,11.000000022
6,11,0.12,208.166667083,6.000000011999999,1,18.166666703,8.500000017
7,12,0.11,140.333333614,5.000000009999999,1,17.000000034,8.666666683999999
8,13,0.11,141.333333616,5.000000009999999,1,24.833333383,9.833333353
9,14,0.12,118.33333357,5.333333344,1,16.333333365999998,10.000000019999998
10,15,0.12,88.33333350999999,4.000000008,1,17.333333367999998,10.166666687
11,16,0.13,78.166666823,5.500000011,1,14.000000028,12.833333359
12,17,0.12,42.666666752,4.000000008,1,13.166666693,12.833333359
13,18,0.13,46.333333426,4.500000009,1,13.833333361,12.166666691
