depth	min	max	median	mean
0	-61	-61	-61	-61
1	-56	-47	-51	-51
2	-50	-33	-42	-42
3	-43	-28	-36	-36
4	-41	-15	-31	-30
5	-40	-14	-30	-29
6	-39	-12	-29	-28
7	-36	-9	-26	-25
8	-35	-4	-23	-22
9	-33	-1	-20	-19
10	-31	4	-17	-16
11	-27	8	-13	-12
12	-23	13	-8	-8
13	-18	29	1	2
14	-13	48	10	12
15	-7	54	16	18
16	-4	63	21	23
17	-2	67	23	26
18	-1	72	25	28
19	3	77	29	32
20	5	83	33	36
21	7	88	36	39
22	8	95	39	43
23	12	101	43	47
24	15	107	47	52
25	22	114	57	60
26	28	120	66	68
27	34	126	72	74
28	38	134	78	80
29	41	139	83	85
30	44	147	88	90
31	49	152	93	95
32	52	160	98	100
33	56	165	103	105
34	60	172	108	111
35	64	178	113	116
36	67	185	118	121
37	70	191	123	125
38	73	197	128	130
39	78	202	133	135
40	81	209	138	140
41	86	214	143	145
42	90	220	148	150
