labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.0769,203.07666707282,14.636391604156714,1,14.88666669644,3.66500000733
2,2,0.107,182.5166670317,16.763404620105675,1,10.98166668863,4.338333342009999
3,3,0.101,223.17000044634,12.363864150117942,1,10.35833335405,2.43666667154
4,4,0.203,196.37500039275,10.211666687089998,1,NA,NA
5,5,0.1624,155.94000031188,8.10614463344899,1,5.05666667678,1.4166666695
6,6,0.1351,167.18000033436,10.581077996071476,1,8.790000017579999,1.94000000388
7,7,0.1815,127.83166692233,6.405000012809999,1,NA,NA
8,8,0.1581,154.69666697606,10.096777421369085,1,8.35500001671,1.9716666706099997
9,9,0.1627,107.28833354791,8.03666668274,1,NA,NA
10,10,0.1852,109.1333335516,9.443696476195717,1,10.585000021169998,2.1900000043799994
11,11,0.2005,94.05166685476998,7.976557509285964,1,6.67500001335,1.4900000029799998
12,12,0.1526,96.35666685937998,6.765000013529999,1,NA,NA
13,13,0.1426,130.91833359517,9.36000001872,1,NA,NA
14,14,0.1333,100.52833353439,9.44000001888,1,NA,NA
15,15,0.1694,145.26333362386,10.270021117564786,1,6.82833334699,2.19500000439
16,16,0.1524,108.24500021648998,8.40700916262668,1,7.73000001546,1.57000000314
17,17,0.1744,99.97333353328,4.90833334315,1,NA,NA
18,18,0.1464,80.97166682861,8.175289511734418,1,10.945000021889998,1.7000000033999998
19,19,0.1516,63.908333461149994,6.44166667955,1,NA,NA
20,20,0.1895,49.61166676588999,5.730763970617022,1,7.29833334793,0.8316666683299999
21,21,0.1742,43.713333420759994,6.924237837930231,1,10.93500002187,1.1000000022
22,22,0.1569,59.580000119160005,7.7069117762223565,1,10.25166668717,1.68666667004
23,23,0.1832,54.79666677626,7.61286941877888,1,11.50666668968,1.7266666701199995
24,24,0.1762,48.53000009706,9.787007279769089,1,8.16500001633,2.33000000466
25,25,0.1489,53.80333344094,8.693141630814141,1,11.88833335711,2.02000000404
26,26,0.1617,51.30166676927,8.42986821142706,1,12.33166669133,1.93000000386
27,27,0.1767,55.35833344405,8.364268597357023,1,11.770000023540002,1.99666667066
28,28,0.1809,38.8166667443,5.53500001107,1,NA,NA
29,29,0.1882,34.94333340322,7.46737814324131,1,13.99000002798,1.9100000038199996
30,30,0.193,32.215000064429994,9.087326968995292,1,12.3666666914,2.19666667106
31,31,0.207,47.24333342782,7.149638894068739,1,12.69333335872,1.6450000032899998
32,32,0.198,41.44500008289,6.8627213722278,1,9.94000001988,1.3950000027899998
33,33,0.2398,45.023333423379995,6.397881823728711,1,13.09833335953,1.39000000278
34,34,0.2571,35.331666737329996,7.1721686388105645,1,13.33000002666,1.63500000327
35,35,0.2486,34.03333340139999,6.379306836823087,1,12.65500002531,1.4166666695
36,36,0.2529,24.06500004813,6.277770317369185,1,11.59833335653,1.3950000027899998
37,37,0.2281,27.6500000553,6.230821476049821,1,12.49166669165,1.43000000286
38,38,0.1739,38.31500007662999,8.09089750794513,1,14.07333336148,1.75333333684
39,39,0.1935,31.626666729919997,8.398415211211654,1,15.67333336468,2.19500000439
40,40,0.1817,31.31333339596,8.27583918178978,1,16.111666698889998,2.10833333755
41,41,0.1852,30.02000006003999,7.3182878001169405,1,11.45333335624,1.59000000318
42,42,0.1764,23.52166671371,7.226974946378554,1,15.49000003098,1.6833333367
43,43,0.1544,21.47166670961,8.129577188535706,1,15.068333363469998,2.09833333753
44,44,0.1995,14.23166669513,6.427026282184735,1,10.03000002006,1.79833333693
45,45,0.1729,27.49333338832,7.593936924181639,1,11.64500002329,1.6516666699699998
46,46,0.194,21.50666670968,5.468186791457561,1,14.20500002841,1.21000000242
47,48,0.3386,21.528333376390002,4.695217730055202,2,14.1166666949,0.93000000186
48,50,0.403,17.62000003524,3.5896645690383706,2,12.9166666925,0.7383333348099999
49,52,0.49,19.836666706339997,3.99661107238265,2,14.21000002842,0.66000000132
50,54,0.409,19.13166670493,4.965395820493687,2,13.110000026219998,1.00666666868
51,56,0.4717,17.7000000354,4.252753691578263,2,14.4166666955,0.79166666825
