depth	min	max	median	mean
0	-61	-61	-61	-61
1	-60	-58	-59	-59
2	-58	-56	-57	-57
3	-57	-54	-55	-55
4	-55	-51	-54	-54
5	-54	-49	-52	-52
6	-52	-46	-50	-50
7	-51	-44	-48	-48
8	-50	-42	-46	-46
9	-48	-39	-44	-44
10	-46	-36	-42	-42
11	-44	-32	-39	-39
12	-42	-28	-36	-36
13	-39	-23	-33	-32
14	-36	-18	-29	-28
15	-32	-11	-23	-23
16	-27	-3	-18	-17
17	-23	5	-11	-10
18	-17	15	-4	-3
19	-11	27	5	6
20	-5	39	14	15
21	-1	54	22	23
