labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.49,182.92526959,26.46,1,43.34,19.75990013709624
2,2,0.58,178.20526959,25.03,1,38.02,17.334365556354385
3,3,0.53,157.87526959,22.13,1,31.66,14.434666320730663
4,4,0.57,146.07526959,20.81,1,28.34,12.92098684553086
5,5,0.57,142.32526959,21.27,1,28.96,13.203661928248897
6,6,0.6,147.00526959,23.11,1,41.04,18.71126676572288
7,7,0.51,161.40526959,24.58,1,41.17,18.770537347583115
8,8,0.68,79.10526959,15.51,1,23.51,10.718856765646809
9,9,0.56,124.10526959,20.21,1,32.36,14.75381560767038
10,10,0.57,176.26526959,27.58,1,37.82,17.24318004580018
11,11,0.55,162.06526959,25.88,1,36.64,16.70518553353037
12,12,0.54,165.60526959,25.56,1,41.66,18.993941848440915
13,13,0.57,164.09526959,26.87,1,30.12,13.732537889463284
14,14,0.51,173.76526959,32.21,1,54.46,24.82981452391004
15,15,0.52,219.40526959,38.11,1,70,31.914928693971778
16,16,0.53,231.25526959,39.39,1,58.69,26.75838807213148
17,17,0.51,222.64526959,37.63,1,58.74,26.78118444977003
18,18,0.49,176.56526959,30.09,1,32.86,14.981779384055894
19,19,0.5,205.96526959,37.34,1,68.96,31.440764039089903
20,20,0.51,204.15526959,37.63,1,59.78,27.2553491046519
21,21,0.48,261.77526959,41.61,1,45.09,20.557773354445537
