depth	min	max	median	mean
0	-63	-63	-63	-63
1	-61	-53	-58	-58
2	-59	-44	-54	-53
3	-56	-36	-49	-48
4	-54	-27	-44	-43
5	-51	-19	-39	-38
6	-48	-9	-34	-32
7	-46	-1	-28	-27
8	-43	8	-23	-22
9	-40	15	-18	-16
10	-38	24	-13	-11
11	-35	31	-8	-6
12	-33	40	-3	-1
13	-31	48	1	3
14	-29	56	6	8
15	-26	65	11	13
16	-24	73	15	18
17	-22	83	20	23
18	-20	92	25	27
