iteration,logOdds,memory,depth_code,accretion
1,-63.0002,0.857491,accRate[2],5.16779
1,-63.0002,0.857491,accRate[4],5.05798
1,-63.0002,0.857491,accRate[6],5.83937
1,-63.0002,0.857491,accRate[8],6.30997
1,-63.0002,0.857491,accRate[10],6.28622
1,-63.0002,0.857491,accRate[12],5.04879
1,-63.0002,0.857491,accRate[14],5.20694
1,-63.0002,0.857491,accRate[16],6.01462
1,-63.0002,0.857491,accRate[18],6.74501
1,-63.0002,0.857491,accRate[20],7.07583
2,-62.9805,0.762608,accRate[2],4.06369
2,-62.9805,0.762608,accRate[4],5.01001
2,-62.9805,0.762608,accRate[6],6.45436
2,-62.9805,0.762608,accRate[8],4.80763
2,-62.9805,0.762608,accRate[10],4.83865
2,-62.9805,0.762608,accRate[12],4.63842
2,-62.9805,0.762608,accRate[14],5.00723
2,-62.9805,0.762608,accRate[16],4.95856
2,-62.9805,0.762608,accRate[18],4.56382
2,-62.9805,0.762608,accRate[20],2.49388
3,-63.0091,0.450277,accRate[2],5.64547
3,-63.0091,0.450277,accRate[4],3.60819
3,-63.0091,0.450277,accRate[6],6.16432
3,-63.0091,0.450277,accRate[8],6.54352
3,-63.0091,0.450277,accRate[10],6.38644
3,-63.0091,0.450277,accRate[12],9.93053
3,-63.0091,0.450277,accRate[14],5.24444
3,-63.0091,0.450277,accRate[16],6.62774
3,-63.0091,0.450277,accRate[18],13.262
3,-63.0091,0.450277,accRate[20],11.986
4,-63.0015,0.472511,accRate[2],5.74396
4,-63.0015,0.472511,accRate[4],4.50661
4,-63.0015,0.472511,accRate[6],3.88433
4,-63.0015,0.472511,accRate[8],2.40671
4,-63.0015,0.472511,accRate[10],4.80636
4,-63.0015,0.472511,accRate[12],7.19919
4,-63.0015,0.472511,accRate[14],6.14626
4,-63.0015,0.472511,accRate[16],10.8515
4,-63.0015,0.472511,accRate[18],12.0244
4,-63.0015,0.472511,accRate[20],12.3743
5,-62.9902,0.97989,accRate[2],3.34383
5,-62.9902,0.97989,accRate[4],3.3243
5,-62.9902,0.97989,accRate[6],3.34335
5,-62.9902,0.97989,accRate[8],3.22704
5,-62.9902,0.97989,accRate[10],3.28759
5,-62.9902,0.97989,accRate[12],3.24187
5,-62.9902,0.97989,accRate[14],2.96773
5,-62.9902,0.97989,accRate[16],2.99149
5,-62.9902,0.97989,accRate[18],3.02444
5,-62.9902,0.97989,accRate[20],2.87455
6,-63.0099,0.914414,accRate[2],4.18525
6,-63.0099,0.914414,accRate[4],4.07502
6,-63.0099,0.914414,accRate[6],3.83355
6,-63.0099,0.914414,accRate[8],2.9183
6,-63.0099,0.914414,accRate[10],2.57202
6,-63.0099,0.914414,accRate[12],2.71062
6,-63.0099,0.914414,accRate[14],2.34784
6,-63.0099,0.914414,accRate[16],2.44293
6,-63.0099,0.914414,accRate[18],2.39242
6,-63.0099,0.914414,accRate[20],2.24413
7,-62.9871,0.797719,accRate[2],5.15541
7,-62.9871,0.797719,accRate[4],6.16539
7,-62.9871,0.797719,accRate[6],6.07914
7,-62.9871,0.797719,accRate[8],5.27361
7,-62.9871,0.797719,accRate[10],4.73086
7,-62.9871,0.797719,accRate[12],3.31342
7,-62.9871,0.797719,accRate[14],2.81592
7,-62.9871,0.797719,accRate[16],2.55734
7,-62.9871,0.797719,accRate[18],0.806556
7,-62.9871,0.797719,accRate[20],0.843023
8,-63.005,0.340859,accRate[2],3.42932
8,-63.005,0.340859,accRate[4],3.47889
8,-63.005,0.340859,accRate[6],5.76903
8,-63.005,0.340859,accRate[8],3.5443
8,-63.005,0.340859,accRate[10],4.56666
8,-63.005,0.340859,accRate[12],7.83556
8,-63.005,0.340859,accRate[14],4.17435
8,-63.005,0.340859,accRate[16],3.18941
8,-63.005,0.340859,accRate[18],4.75945
8,-63.005,0.340859,accRate[20],5.57508
9,-62.9995,0.517253,accRate[2],6.30757
9,-62.9995,0.517253,accRate[4],4.23887
9,-62.9995,0.517253,accRate[6],5.86371
9,-62.9995,0.517253,accRate[8],11.0874
9,-62.9995,0.517253,accRate[10],4.6439
9,-62.9995,0.517253,accRate[12],5.50503
9,-62.9995,0.517253,accRate[14],6.06264
9,-62.9995,0.517253,accRate[16],8.78014
9,-62.9995,0.517253,accRate[18],5.82603
9,-62.9995,0.517253,accRate[20],4.73203
10,-63.0114,0.702913,accRate[2],5.95572
10,-63.0114,0.702913,accRate[4],4.79338
10,-63.0114,0.702913,accRate[6],5.7346
10,-63.0114,0.702913,accRate[8],7.27604
10,-63.0114,0.702913,accRate[10],4.79438
10,-63.0114,0.702913,accRate[12],5.38352
10,-63.0114,0.702913,accRate[14],3.68079
10,-63.0114,0.702913,accRate[16],4.28241
10,-63.0114,0.702913,accRate[18],2.99141
10,-63.0114,0.702913,accRate[20],2.87458
11,-62.9921,0.537921,accRate[2],6.75609
11,-62.9921,0.537921,accRate[4],7.44022
11,-62.9921,0.537921,accRate[6],10.8306
11,-62.9921,0.537921,accRate[8],7.21144
11,-62.9921,0.537921,accRate[10],3.38399
11,-62.9921,0.537921,accRate[12],3.50081
11,-62.9921,0.537921,accRate[14],3.26727
11,-62.9921,0.537921,accRate[16],1.67309
11,-62.9921,0.537921,accRate[18],2.02832
11,-62.9921,0.537921,accRate[20],3.2822
12,-63.017,0.517017,accRate[2],5.46783
12,-63.017,0.517017,accRate[4],3.35248
12,-63.017,0.517017,accRate[6],3.63804
12,-63.017,0.517017,accRate[8],5.23076
12,-63.017,0.517017,accRate[10],4.51466
12,-63.017,0.517017,accRate[12],5.05945
12,-63.017,0.517017,accRate[14],5.07633
12,-63.017,0.517017,accRate[16],5.26822
12,-63.017,0.517017,accRate[18],2.65831
12,-63.017,0.517017,accRate[20],1.77768
13,-62.985,0.882389,accRate[2],3.90926
13,-62.985,0.882389,accRate[4],4.07406
13,-62.985,0.882389,accRate[6],4.48499
13,-62.985,0.882389,accRate[8],4.70098
13,-62.985,0.882389,accRate[10],5.09533
13,-62.985,0.882389,accRate[12],5.09109
13,-62.985,0.882389,accRate[14],4.74496
13,-62.985,0.882389,accRate[16],4.72686
13,-62.985,0.882389,accRate[18],3.96009
13,-62.985,0.882389,accRate[20],3.83613
14,-62.9895,0.521232,accRate[2],2.61481
14,-62.9895,0.521232,accRate[4],4.16422
14,-62.9895,0.521232,accRate[6],2.72036
14,-62.9895,0.521232,accRate[8],3.87993
14,-62.9895,0.521232,accRate[10],6.00795
14,-62.9895,0.521232,accRate[12],7.55661
14,-62.9895,0.521232,accRate[14],8.09032
14,-62.9895,0.521232,accRate[16],10.837
14,-62.9895,0.521232,accRate[18],4.71438
14,-62.9895,0.521232,accRate[20],4.04737
15,-62.9877,0.719677,accRate[2],2.99693
15,-62.9877,0.719677,accRate[4],3.35094
15,-62.9877,0.719677,accRate[6],3.4355
15,-62.9877,0.719677,accRate[8],3.83536
15,-62.9877,0.719677,accRate[10],4.48918
15,-62.9877,0.719677,accRate[12],3.21664
15,-62.9877,0.719677,accRate[14],2.13999
15,-62.9877,0.719677,accRate[16],1.38839
15,-62.9877,0.719677,accRate[18],0.655285
15,-62.9877,0.719677,accRate[20],0.0569453
16,-62.9859,0.777514,accRate[2],4.9261
16,-62.9859,0.777514,accRate[4],5.38052
16,-62.9859,0.777514,accRate[6],5.40806
16,-62.9859,0.777514,accRate[8],5.51979
16,-62.9859,0.777514,accRate[10],5.29022
16,-62.9859,0.777514,accRate[12],4.02831
16,-62.9859,0.777514,accRate[14],1.83492
16,-62.9859,0.777514,accRate[16],1.90145
16,-62.9859,0.777514,accRate[18],0.89993
16,-62.9859,0.777514,accRate[20],0.662165
17,-63.0155,0.762793,accRate[2],4.45997
17,-63.0155,0.762793,accRate[4],3.66531
17,-63.0155,0.762793,accRate[6],3.07347
17,-63.0155,0.762793,accRate[8],2.81608
17,-63.0155,0.762793,accRate[10],2.87355
17,-63.0155,0.762793,accRate[12],2.897
17,-63.0155,0.762793,accRate[14],3.51107
17,-63.0155,0.762793,accRate[16],3.02695
17,-63.0155,0.762793,accRate[18],2.01111
17,-63.0155,0.762793,accRate[20],1.86345
18,-62.9955,0.0841404,accRate[2],4.12366
18,-62.9955,0.0841404,accRate[4],6.16191
18,-62.9955,0.0841404,accRate[6],1.01747
18,-62.9955,0.0841404,accRate[8],3.96349
18,-62.9955,0.0841404,accRate[10],7.75251
18,-62.9955,0.0841404,accRate[12],2.46954
