labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.78,35.26,6.243600708,2,22.97315814,2.197755256
2,8,0.83,36.68,6.399382591,2,19.03163847,1.890518717
3,14,0.96,33.99,5.748359311,2,19.6764879,1.819235347
4,20,0.93,31.13,5.552227724,2,21.88626425,2.073048199
5,28,1.04,29.18,5.408461431,2,23.97184949,2.301831375
6,30,1.06,25.91,4.534828077,2,20.20916493,1.85148447
7,32,0.98,29.03,5.078800274,2,19.39171656,1.821735521
8,36,0.94,24.58,4.551751946,2,20.70932067,1.972852334
9,44,1.15,22.5,4.074620626,2,20.39349123,1.887370635
10,52,1.15,21.59,3.568717775,2,19.28701229,1.656963839
