depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-62	-64	-64
2	-64	-59	-63	-62
3	-63	-56	-61	-61
4	-62	-54	-60	-59
5	-62	-50	-58	-58
6	-61	-47	-57	-56
7	-60	-44	-55	-54
8	-59	-41	-54	-53
9	-59	-37	-52	-51
10	-58	-33	-51	-49
11	-57	-30	-49	-48
12	-57	-27	-48	-46
13	-56	-24	-46	-45
14	-55	-20	-45	-43
15	-55	-17	-44	-41
16	-54	-14	-42	-40
17	-53	-10	-41	-38
18	-52	-7	-39	-36
19	-52	-4	-37	-34
20	-51	0	-36	-33
21	-50	3	-34	-31
22	-50	7	-32	-29
23	-49	10	-31	-27
24	-48	14	-29	-25
25	-48	17	-28	-24
26	-47	20	-26	-22
27	-47	23	-25	-20
28	-46	26	-24	-19
29	-45	29	-22	-17
30	-45	33	-21	-15
31	-44	36	-19	-14
32	-43	39	-18	-12
33	-43	43	-17	-10
34	-42	46	-15	-9
35	-41	49	-14	-7
36	-41	53	-13	-5
37	-40	56	-11	-4
38	-40	60	-10	-2
39	-39	64	-8	0
40	-38	68	-7	2
41	-38	71	-6	3
42	-37	75	-4	5
43	-37	78	-3	7
44	-36	82	-1	9
45	-35	86	0	11
46	-35	91	1	13
47	-34	95	2	15
48	-34	99	4	17
49	-33	102	5	19
50	-32	106	6	20
51	-32	109	7	22
52	-31	113	9	24
53	-31	117	10	26
54	-30	121	11	28
55	-30	125	12	29
56	-29	129	13	31
57	-29	133	15	33
58	-28	137	16	35
59	-28	140	17	37
60	-27	144	18	38
61	-27	148	19	40
62	-26	151	20	42
63	-26	155	22	44
64	-25	159	23	45
65	-24	163	24	47
66	-24	166	25	49
67	-23	170	26	51
68	-23	173	27	52
69	-22	178	28	54
70	-22	181	29	56
71	-22	185	31	58
72	-21	189	32	59
73	-21	193	33	61
74	-20	197	34	63
75	-20	200	35	65
76	-19	204	36	66
77	-19	208	37	68
78	-18	211	38	70
79	-18	215	39	71
80	-17	219	40	73
81	-17	222	41	75
82	-17	226	42	76
83	-16	229	43	78
84	-16	234	44	80
85	-15	237	45	81
86	-15	240	46	83
87	-14	244	47	84
88	-14	247	48	86
89	-13	251	49	88
90	-13	255	50	89
91	-13	258	51	91
92	-12	261	52	93
93	-12	265	53	94
94	-11	268	54	96
95	-11	272	54	97
96	-11	275	55	99
97	-10	278	56	101
98	-10	282	57	102
99	-10	285	58	104
100	-9	290	59	105
