depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-62	-63	-63
2	-62	-58	-61	-61
3	-61	-55	-59	-58
4	-60	-51	-57	-56
5	-58	-48	-55	-54
6	-57	-45	-52	-52
7	-56	-41	-50	-50
8	-54	-38	-48	-48
9	-53	-35	-46	-46
10	-52	-32	-44	-44
11	-50	-28	-42	-42
12	-49	-25	-40	-39
13	-48	-22	-38	-37
14	-46	-19	-36	-35
15	-45	-15	-34	-33
16	-44	-12	-32	-31
17	-43	-9	-30	-29
18	-41	-6	-28	-27
19	-40	-3	-27	-25
20	-39	0	-25	-23
21	-38	3	-23	-21
22	-37	6	-21	-19
23	-35	9	-19	-17
24	-34	13	-17	-16
25	-33	16	-15	-14
26	-32	19	-13	-12
27	-31	22	-12	-10
28	-29	25	-10	-8
29	-28	28	-8	-6
30	-27	31	-6	-4
31	-26	34	-4	-2
32	-25	37	-2	0
33	-24	40	-1	2
34	-22	43	1	3
35	-21	45	3	5
36	-20	48	5	7
37	-19	51	7	9
38	-18	54	8	11
39	-17	57	10	13
40	-16	60	12	14
41	-15	63	13	16
42	-14	66	15	18
43	-13	69	17	20
44	-12	72	18	21
45	-11	75	20	23
46	-10	78	22	25
47	-9	81	23	27
48	-8	83	25	28
49	-7	86	27	30
50	-6	89	28	32
51	-5	92	30	33
52	-4	95	31	35
53	-3	97	33	37
54	-2	101	34	38
55	-1	103	36	40
56	0	106	38	41
57	0	109	39	43
58	1	111	41	45
59	2	114	42	46
60	3	117	43	48
61	4	120	45	49
62	5	123	46	51
63	6	126	48	52
64	7	129	49	54
65	7	132	50	55
66	8	134	52	57
67	9	137	53	58
68	9	140	55	60
69	10	143	56	61
70	11	146	57	63
71	12	148	59	64
72	12	151	60	66
73	13	154	61	67
74	14	157	62	68
75	14	160	64	70
76	15	164	65	71
77	16	166	66	72
78	16	169	67	74
79	17	172	69	75
80	18	175	70	76
81	18	178	71	78
82	19	181	72	79
83	20	184	73	80
84	20	187	75	81
85	21	190	76	83
86	21	192	77	84
87	22	195	78	85
88	22	198	79	86
89	23	201	80	87
90	23	204	81	89
91	24	208	82	90
92	24	210	83	91
93	25	213	84	92
94	25	215	85	93
95	25	218	86	94
96	26	221	87	95
97	26	224	88	96
98	26	227	89	97
99	27	230	90	98
100	27	231	91	99
