depth	min	max	median	mean
0	-58	-58	-58	-58
1	-57	-52	-55	-55
2	-56	-45	-52	-52
3	-55	-40	-49	-48
4	-53	-35	-46	-45
5	-52	-29	-43	-42
6	-49	-24	-39	-38
7	-46	-18	-35	-34
8	-44	-12	-31	-30
9	-41	-6	-26	-26
10	-39	0	-22	-22
11	-37	6	-19	-18
12	-34	12	-15	-14
13	-32	18	-11	-10
14	-30	23	-7	-6
15	-28	28	-4	-3
16	-25	33	1	1
17	-23	39	5	6
18	-21	44	9	10
19	-18	50	13	14
20	-16	56	17	18
21	-13	60	22	22
22	-10	66	26	26
23	-7	71	30	30
24	-4	76	34	34
25	-1	81	38	38
26	2	85	42	43
27	5	89	47	47
28	8	95	51	51
29	11	99	55	55
30	13	104	59	59
31	16	108	63	63
32	20	113	68	67
33	23	118	72	72
34	27	122	76	76
35	30	127	81	80
36	33	131	85	84
37	36	135	89	88
38	39	140	94	93
39	42	144	98	97
40	45	148	102	101
41	48	152	107	105
42	50	156	111	109
43	53	161	115	113
44	56	165	119	117
45	58	169	124	122
46	61	173	128	126
47	63	177	133	130
48	66	181	137	134
49	69	185	141	138
50	71	189	145	142
51	73	192	150	146
52	75	197	154	150
53	78	200	158	154
54	80	204	163	158
55	82	208	167	162
56	84	211	171	166
57	86	215	176	170
58	88	218	180	174
59	90	222	184	178
60	92	227	188	182
