iteration,logOdds,memory,depth_code,accretion
1,-60.0191,0.748645,accRate[2],4.71825
1,-60.0191,0.748645,accRate[4],4.38743
1,-60.0191,0.748645,accRate[6],4.92008
1,-60.0191,0.748645,accRate[8],4.34198
1,-60.0191,0.748645,accRate[10],4.04746
1,-60.0191,0.748645,accRate[12],4.24731
1,-60.0191,0.748645,accRate[14],4.21382
1,-60.0191,0.748645,accRate[16],4.87013
1,-60.0191,0.748645,accRate[18],5.48845
1,-60.0191,0.748645,accRate[20],5.11033
1,-60.0191,0.748645,accRate[22],1.70583
2,-59.9847,0.663352,accRate[2],3.12678
2,-59.9847,0.663352,accRate[4],2.61839
2,-59.9847,0.663352,accRate[6],2.92395
2,-59.9847,0.663352,accRate[8],4.16033
2,-59.9847,0.663352,accRate[10],2.21799
2,-59.9847,0.663352,accRate[12],3.14587
2,-59.9847,0.663352,accRate[14],4.38415
2,-59.9847,0.663352,accRate[16],4.24054
2,-59.9847,0.663352,accRate[18],4.50614
2,-59.9847,0.663352,accRate[20],3.46875
2,-59.9847,0.663352,accRate[22],0.374894
3,-60.0082,0.64753,accRate[2],6.2038
3,-60.0082,0.64753,accRate[4],2.66555
3,-60.0082,0.64753,accRate[6],3.44754
3,-60.0082,0.64753,accRate[8],4.68015
3,-60.0082,0.64753,accRate[10],3.19608
3,-60.0082,0.64753,accRate[12],2.41321
3,-60.0082,0.64753,accRate[14],2.32025
3,-60.0082,0.64753,accRate[16],3.24016
3,-60.0082,0.64753,accRate[18],2.9592
3,-60.0082,0.64753,accRate[20],1.78815
3,-60.0082,0.64753,accRate[22],2.1957
4,-60.008,0.603401,accRate[2],2.16726
4,-60.008,0.603401,accRate[4],3.02817
4,-60.008,0.603401,accRate[6],4.82151
4,-60.008,0.603401,accRate[8],6.06306
4,-60.008,0.603401,accRate[10],6.65344
4,-60.008,0.603401,accRate[12],2.76714
4,-60.008,0.603401,accRate[14],2.72818
4,-60.008,0.603401,accRate[16],1.56649
4,-60.008,0.603401,accRate[18],1.80129
4,-60.008,0.603401,accRate[20],2.63907
4,-60.008,0.603401,accRate[22],2.17738
5,-59.9988,0.830503,accRate[2],5.37263
5,-59.9988,0.830503,accRate[4],6.34547
5,-59.9988,0.830503,accRate[6],7.41729
5,-59.9988,0.830503,accRate[8],5.31205
5,-59.9988,0.830503,accRate[10],5.2416
5,-59.9988,0.830503,accRate[12],3.48449
5,-59.9988,0.830503,accRate[14],3.61471
5,-59.9988,0.830503,accRate[16],4.01804
5,-59.9988,0.830503,accRate[18],4.56885
5,-59.9988,0.830503,accRate[20],5.46041
5,-59.9988,0.830503,accRate[22],4.09734
6,-59.9977,0.922332,accRate[2],4.8405
6,-59.9977,0.922332,accRate[4],5.18021
6,-59.9977,0.922332,accRate[6],5.5457
6,-59.9977,0.922332,accRate[8],5.58978
6,-59.9977,0.922332,accRate[10],5.58262
6,-59.9977,0.922332,accRate[12],3.25789
6,-59.9977,0.922332,accRate[14],3.44466
6,-59.9977,0.922332,accRate[16],3.33793
6,-59.9977,0.922332,accRate[18],2.62597
6,-59.9977,0.922332,accRate[20],2.7892
6,-59.9977,0.922332,accRate[22],2.97548
7,-60.0063,0.917412,accRate[2],7.475
7,-60.0063,0.917412,accRate[4],7.41096
7,-60.0063,0.917412,accRate[6],6.90792
7,-60.0063,0.917412,accRate[8],7.41142
7,-60.0063,0.917412,accRate[10],7.85667
7,-60.0063,0.917412,accRate[12],5.39506
7,-60.0063,0.917412,accRate[14],5.71543
7,-60.0063,0.917412,accRate[16],6.01664
7,-60.0063,0.917412,accRate[18],5.79647
7,-60.0063,0.917412,accRate[20],5.7022
7,-60.0063,0.917412,accRate[22],5.88858
8,-59.9914,0.470601,accRate[2],3.8872
8,-59.9914,0.470601,accRate[4],3.36875
8,-59.9914,0.470601,accRate[6],3.34344
8,-59.9914,0.470601,accRate[8],4.33532
8,-59.9914,0.470601,accRate[10],8.57203
8,-59.9914,0.470601,accRate[12],10.386
8,-59.9914,0.470601,accRate[14],5.36565
8,-59.9914,0.470601,accRate[16],4.89651
8,-59.9914,0.470601,accRate[18],5.51021
8,-59.9914,0.470601,accRate[20],11.0407
8,-59.9914,0.470601,accRate[22],2.34731
9,-59.9911,0.33214,accRate[2],7.78595
9,-59.9911,0.33214,accRate[4],11.6303
9,-59.9911,0.33214,accRate[6],5.12318
9,-59.9911,0.33214,accRate[8],4.00076
9,-59.9911,0.33214,accRate[10],2.52183
9,-59.9911,0.33214,accRate[12],5.89681
9,-59.9911,0.33214,accRate[14],6.81367
9,-59.9911,0.33214,accRate[16],11.3293
9,-59.9911,0.33214,accRate[18],5.28838
9,-59.9911,0.33214,accRate[20],8.13111
9,-59.9911,0.33214,accRate[22],5.65743
10,-59.9809,0.641659,accRate[2],3.70741
10,-59.9809,0.641659,accRate[4],2.4382
10,-59.9809,0.641659,accRate[6],3.55918
10,-59.9809,0.641659,accRate[8],4.36789
10,-59.9809,0.641659,accRate[10],3.55961
10,-59.9809,0.641659,accRate[12],2.98027
10,-59.9809,0.641659,accRate[14],2.61043
10,-59.9809,0.641659,accRate[16],3.52147
