labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.16,331,178.87367846435004,2,19,8.662623502649481
2,4,0.25,240,129.69692698321452,2,19,8.662623502649481
3,6,0.19,124,67.0100789413275,2,16,7.294840844336406
4,8,0.19,209,112.94440724788264,2,14.5,6.610949515179868
5,10,0.25,277,149.69186989312678,2,18,8.206695949878457
6,12,0.24,156,84.30300253908945,2,18,8.206695949878457
7,14,0.2,138,74.57573301534836,2,16,7.294840844336406
8,16,0.23,159,85.92421412637962,2,18.5,8.43465972626397
9,18,0.21,138,74.57573301534836,2,16.5,7.522804620721919
10,20,0.22,112,60.52523259216678,2,17.5,7.978732173492944
11,22,0.24,105,56.74240555515636,2,19,8.662623502649481
12,24,0.26,76,41.0706935446846,2,21,9.574478608191534
13,26,0.26,69,37.28786650767418,2,22,10.030406160962558
14,28,0.24,70,37.82827037010424,2,21.5,9.802442384577043
15,30,0.22,63,34.045443333093814,2,19.5,8.890587279034994
16,32,0.25,55,29.72221243365333,2,19.5,8.890587279034994
17,34,0.2,43,23.237366084492603,2,18,8.206695949878457
18,36,0.22,40,21.616154497202423,2,19,8.662623502649481
19,38,0.27,45,24.318173809352725,2,22,10.030406160962558
20,40,0.26,35,18.91413518505212,2,21.5,9.802442384577043
