labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.82,31.22,5.009989965,2,22.18726069,1.857776007
2,10,0.75,51.44,8.545298259,2,21.53029392,2.166935004
3,12,0.82,29.64,5.047660422,2,18.50275635,1.683648111
4,14,0.84,31.77,6.142874223,2,29.13057059,2.721294221
5,16,0.63,42.88,6.664977458,2,18.13268319,1.577893512
6,18,0.49,46.97,7.242296399,2,18.41732495,1.59296017
7,20,0.45,52.2,7.810238337,2,16.53509747,1.354666524
8,22,1.15,21.89,3.672534927,2,17.72514568,1.51258958
9,24,1.34,23.73,4.1809703560000004,2,20.65745023,1.810741837
10,32,1.45,20.66,3.993281798,2,18.93683202,1.769024447
11,40,1.37,24.52,3.87755746,2,19.20430826,1.561606644
12,42,1.39,24.21,3.923233086,2,18.73536477,1.586316782
13,44,1.48,19.62,3.237383076,2,17.46608227,1.450374855
14,52,1.44,21.93,3.636165393,2,20.26615733,1.700303989
15,54,1.48,19.24,3.264934918,2,17.99602668,1.536518175
16,56,1.51,22.16,3.559384541,2,20.26544146,1.662532115
17,58,1.51,18.9,3.511173018,2,17.91423675,1.608864993
