labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.1885163562893061,53.70945206295932,2.3264481658405294,1,NA,NA
2,2,0.39576130233793955,41.054824096090414,1.8925558185281937,1,NA,NA
3,3,0.3309534095109197,36.74678373274296,1.7458873918863924,1,16.34,1.44
4,4,0.4147325715544935,38.38454302091656,1.7676162401654931,1,NA,NA
5,5,0.41142214873818206,34.22622488727847,1.9680929229280448,1,NA,NA
6,6,0.46362497007232367,36.23493183217888,2.063637215479781,1,NA,NA
7,7,0.6301647025236831,29.372710011503848,1.4723991943545112,1,NA,NA
8,8,0.5919675161816281,22.537099045373697,1.29848253657628,1,NA,NA
9,12,0.700447525393064,23.7716552236552,1.20441101909088,1,NA,NA
10,16,0.7498492197287883,21.857942940321266,1.2935822687186715,1,NA,NA
11,20,0.6625049869599562,21.218691456876,1.12907380268559,1,18.57,1.56
12,25,0.8054897878337149,21.998368044889546,1.1327458041753862,1,NA,NA
13,30,0.9101500784109454,21.960082159688277,1.0628946986471923,1,NA,NA
