labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,1,0.7846176201509123,15.403770760653313,1.0245796808894747,0.5
2,3,0.9736633800123344,14.128478544137003,1.028446781487821,0.5
3,5,0.5959668825617385,15.353788952284242,1.017112714602167,0.5
4,7,0.8007685761856445,11.920098439479872,0.887528088141266,0.5
5,9,0.8985196840189341,12.769028327965712,1.078329161487233,0.5
6,11,0.7642241789666423,16.408175194695826,0.9797822506481744,0.5
7,13,0.8310329426307586,18.70359001118755,1.7117945039397024,0.5
8,15,0.8434846675319113,18.536921399131188,1.5074581284835455,0.5
9,17,0.5582133085771493,13.270025401480773,1.430872511907077,0.5
10,19,0.7941355776275812,13.858251086503312,1.1891475144201693,0.5
