depth	min	max	median	mean
0	-64	-64	-64	-64
1	-62	-56	-59	-59
2	-59	-49	-55	-54
3	-57	-42	-50	-50
4	-54	-35	-45	-45
5	-52	-28	-40	-40
6	-49	-22	-35	-35
7	-47	-15	-31	-31
8	-44	-9	-26	-26
9	-42	-2	-21	-21
10	-40	4	-16	-16
11	-38	11	-11	-11
12	-36	17	-7	-7
13	-34	24	-2	-2
14	-32	31	3	3
15	-31	38	8	8
16	-29	45	13	13
17	-27	53	18	18
18	-26	62	22	22
19	-25	72	27	27
