depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-64	-65	-65
2	-64	-62	-63	-63
3	-63	-60	-62	-62
4	-62	-59	-61	-60
5	-61	-57	-59	-59
6	-60	-55	-58	-58
7	-58	-53	-57	-56
8	-57	-52	-55	-55
9	-56	-50	-54	-54
10	-55	-48	-53	-53
11	-54	-47	-52	-51
12	-53	-45	-50	-50
13	-52	-44	-49	-49
14	-51	-42	-48	-48
15	-50	-41	-47	-46
16	-49	-40	-45	-45
17	-48	-38	-44	-44
18	-47	-37	-43	-43
19	-46	-36	-42	-42
20	-45	-34	-41	-40
21	-44	-33	-40	-39
22	-43	-32	-39	-38
23	-42	-31	-37	-37
24	-41	-30	-36	-36
25	-40	-29	-35	-35
26	-39	-28	-34	-34
27	-38	-27	-33	-33
28	-37	-26	-32	-32
29	-36	-25	-31	-31
30	-35	-24	-30	-30
31	-34	-23	-29	-29
32	-33	-22	-28	-28
33	-32	-21	-27	-27
34	-31	-20	-26	-26
35	-30	-20	-25	-25
36	-29	-19	-24	-24
37	-28	-18	-24	-23
38	-27	-17	-23	-22
39	-26	-17	-22	-22
40	-25	-16	-21	-21
41	-24	-15	-20	-20
42	-23	-15	-19	-19
43	-22	-14	-18	-18
44	-21	-14	-18	-18
45	-21	-13	-17	-17
46	-20	-12	-16	-16
47	-19	-12	-15	-15
48	-18	-11	-15	-15
49	-18	-10	-14	-14
50	-17	-10	-13	-13
51	-17	-9	-13	-13
52	-16	-8	-12	-12
