labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.1,236.6166671399,10.9833333553,2
2,4,0.22,219.15000043829997,7.266666681199999,2
3,6,0.41,212.3666670914,7.6166666819,2
4,8,0.39,192.75000038549996,6.750000013499999,2
5,10,0.5,202.8166670723,7.166666681,2
6,12,0.54,149.7000002994,5.150000010299999,2
7,14,0.54,122.3166669113,4.5833333425,2
8,16,0.51,139.71666694609996,5.3833333440999995,2
9,18,0.6,85.05000017009999,5.2000000104,2
10,20,0.5,140.06666694679998,5.533333344400001,2
11,22,0.48,143.88333362109998,5.9166666784999995,2
12,24,0.46,145.3166669573,5.6833333447,2
13,26,0.38,154.06666697479997,6.0500000121,2
14,28,0.17,181.9166670305,7.183333347699999,2
15,30,0.11,260.05000052009996,15.2000000304,2
16,32,0.1,215.7000004314,16.4000000328,2
17,34,0.09,275.0666672168,19.2666667052,2
18,36,0.06,138.4000002768,46.416666759500004,2
19,38,0.1,346.0833340255,18.9833333713,2
20,40,0.1,405.7166674781,20.333333374,2
21,42,0.11,352.1500007043,17.9666667026,2
22,44,0.11,288.500000577,19.9833333733,2
23,46,0.11,282.8666672324,14.1000000282,2
24,48,0.11,294.48333392229995,17.9000000358,2
25,50,0.12,326.9666673206,16.5833333665,2
26,52,0.09,297.15000059429997,17.0833333675,2
