labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.18,133.66666693399998,5.833333345,2,14.666666695999998,1.166666669
2,4,0.15,114.000000228,5.333333344,2,16.166666699,1.166666669
3,6,0.13,109.333333552,5.333333344,2,14.500000029,1.166666669
4,8,0.16,88.000000176,2.333333338,2,13.33333336,0.666666668
5,10,0.19,81.83333349699998,3.5000000069999997,2,15.333333364,1.000000002
6,11,0.21,78.66666682399999,3.0000000059999996,1,16.333333365999998,0.833333335
7,12,0.19,79.166666825,2.8333333389999997,1,14.666666695999998,0.833333335
8,13,0.23,70.666666808,2.333333338,1,13.833333361,0.666666668
9,14,0.18,74.166666815,2.333333338,1,20.500000041,0.666666668
10,15,0.2,63.66666679399999,2.666666672,1,15.333333364,0.833333335
11,16,0.21,58.66666678399999,1.833333337,1,16.333333365999998,0.666666668
12,17,0.2,58.66666678399999,3.0000000059999996,1,20.166666707,1.000000002
13,18,0.17,50.83333343499999,1.66666667,1,17.166666700999997,0.666666668
14,19,0.21,54.000000107999995,2.666666672,1,16.833333366999998,1.000000002
15,20,0.2,49.666666766,1.66666667,1,16.166666699,0.666666668
16,21,0.23,49.666666766,2.333333338,1,17.166666700999997,0.833333335
17,22,0.22,45.166666757,1.833333337,1,18.000000036,0.666666668
18,23,0.23,42.500000085,1.66666667,1,17.833333369,0.666666668
19,24,0.22,41.333333415999995,1.166666669,1,18.33333337,0.500000001
20,25,0.29,34.833333403,2.166666671,1,18.000000036,1.000000002
21,26,0.22,33.3333334,1.333333336,1,17.833333369,0.500000001
22,27,0.22,27.000000053999997,1.833333337,1,15.666666697999997,0.833333335
