iteration,logOdds,memory,depth_code,accretion
1,-59.9969,0.153709,accRate[3],0.493707
1,-59.9969,0.153709,accRate[6],0.350338
1,-59.9969,0.153709,accRate[9],0.866717
1,-59.9969,0.153709,accRate[12],0.790316
1,-59.9969,0.153709,accRate[15],1.62801
1,-59.9969,0.153709,accRate[18],2.21328
1,-59.9969,0.153709,accRate[21],5.33968
1,-59.9969,0.153709,accRate[24],9.35092
1,-59.9969,0.153709,accRate[27],2.41206
1,-59.9969,0.153709,accRate[30],3.62894
1,-59.9969,0.153709,accRate[33],17.2167
2,-60.0028,0.131804,accRate[3],0.468144
2,-60.0028,0.131804,accRate[6],0.456734
2,-60.0028,0.131804,accRate[9],0.855193
2,-60.0028,0.131804,accRate[12],0.857863
2,-60.0028,0.131804,accRate[15],0.907341
2,-60.0028,0.131804,accRate[18],2.46896
2,-60.0028,0.131804,accRate[21],5.9053
2,-60.0028,0.131804,accRate[24],7.85885
2,-60.0028,0.131804,accRate[27],13.919
2,-60.0028,0.131804,accRate[30],3.20659
2,-60.0028,0.131804,accRate[33],5.98022
3,-59.986,0.0879877,accRate[3],0.39452
3,-59.986,0.0879877,accRate[6],0.379795
3,-59.986,0.0879877,accRate[9],0.829454
3,-59.986,0.0879877,accRate[12],0.867642
3,-59.986,0.0879877,accRate[15],1.49127
3,-59.986,0.0879877,accRate[18],2.08655
3,-59.986,0.0879877,accRate[21],5.7791
3,-59.986,0.0879877,accRate[24],7.19318
3,-59.986,0.0879877,accRate[27],8.53641
3,-59.986,0.0879877,accRate[30],5.93614
3,-59.986,0.0879877,accRate[33],3.3364
4,-59.9824,0.0072426,accRate[3],0.413291
4,-59.9824,0.0072426,accRate[6],0.285577
4,-59.9824,0.0072426,accRate[9],0.827408
4,-59.9824,0.0072426,accRate[12],0.859172
4,-59.9824,0.0072426,accRate[15],1.74868
4,-59.9824,0.0072426,accRate[18],2.42542
4,-59.9824,0.0072426,accRate[21],7.6055
4,-59.9824,0.0072426,accRate[24],8.50377
4,-59.9824,0.0072426,accRate[27],2.34725
4,-59.9824,0.0072426,accRate[30],6.44418
4,-59.9824,0.0072426,accRate[33],6.90186
5,-60.0027,0.0583517,accRate[3],0.439581
5,-60.0027,0.0583517,accRate[6],0.290161
5,-60.0027,0.0583517,accRate[9],0.782507
5,-60.0027,0.0583517,accRate[12],0.78937
5,-60.0027,0.0583517,accRate[15],1.04205
5,-60.0027,0.0583517,accRate[18],2.74255
5,-60.0027,0.0583517,accRate[21],7.51395
5,-60.0027,0.0583517,accRate[24],8.47188
5,-60.0027,0.0583517,accRate[27],2.07617
5,-60.0027,0.0583517,accRate[30],0.442952
5,-60.0027,0.0583517,accRate[33],5.27466
6,-60.0157,0.0533162,accRate[3],0.298156
6,-60.0157,0.0533162,accRate[6],0.33715
6,-60.0157,0.0533162,accRate[9],0.818621
6,-60.0157,0.0533162,accRate[12],0.955463
6,-60.0157,0.0533162,accRate[15],1.64275
6,-60.0157,0.0533162,accRate[18],2.73493
6,-60.0157,0.0533162,accRate[21],8.20208
6,-60.0157,0.0533162,accRate[24],4.94978
6,-60.0157,0.0533162,accRate[27],2.28964
6,-60.0157,0.0533162,accRate[30],4.08399
6,-60.0157,0.0533162,accRate[33],1.0853
7,-60.0029,0.0596785,accRate[3],0.539612
7,-60.0029,0.0596785,accRate[6],0.355887
7,-60.0029,0.0596785,accRate[9],0.637681
7,-60.0029,0.0596785,accRate[12],0.965813
7,-60.0029,0.0596785,accRate[15],1.4977
7,-60.0029,0.0596785,accRate[18],2.43169
7,-60.0029,0.0596785,accRate[21],5.56417
7,-60.0029,0.0596785,accRate[24],9.22963
7,-60.0029,0.0596785,accRate[27],4.44351
7,-60.0029,0.0596785,accRate[30],1.24499
7,-60.0029,0.0596785,accRate[33],4.78704
8,-60.0019,0.0543415,accRate[3],0.587684
8,-60.0019,0.0543415,accRate[6],0.300747
8,-60.0019,0.0543415,accRate[9],0.716703
8,-60.0019,0.0543415,accRate[12],0.756775
8,-60.0019,0.0543415,accRate[15],1.3413
8,-60.0019,0.0543415,accRate[18],2.26693
8,-60.0019,0.0543415,accRate[21],4.93425
8,-60.0019,0.0543415,accRate[24],6.11891
8,-60.0019,0.0543415,accRate[27],4.0927
8,-60.0019,0.0543415,accRate[30],2.50256
8,-60.0019,0.0543415,accRate[33],5.19337
9,-59.998,0.204266,accRate[3],0.462802
9,-59.998,0.204266,accRate[6],0.332559
9,-59.998,0.204266,accRate[9],0.740281
9,-59.998,0.204266,accRate[12],0.980182
9,-59.998,0.204266,accRate[15],1.4137
9,-59.998,0.204266,accRate[18],3.17592
9,-59.998,0.204266,accRate[21],6.11483
9,-59.998,0.204266,accRate[24],9.73649
9,-59.998,0.204266,accRate[27],8.77505
9,-59.998,0.204266,accRate[30],3.046
9,-59.998,0.204266,accRate[33],1.10311
10,-60.0009,0.140764,accRate[3],0.327125
10,-60.0009,0.140764,accRate[6],0.394948
10,-60.0009,0.140764,accRate[9],0.775759
10,-60.0009,0.140764,accRate[12],0.798659
10,-60.0009,0.140764,accRate[15],1.57364
10,-60.0009,0.140764,accRate[18],3.45733
10,-60.0009,0.140764,accRate[21],6.38786
10,-60.0009,0.140764,accRate[24],10.8742
10,-60.0009,0.140764,accRate[27],1.35455
10,-60.0009,0.140764,accRate[30],4.33098
10,-60.0009,0.140764,accRate[33],0.53143
11,-60.004,0.161892,accRate[3],0.471093
11,-60.004,0.161892,accRate[6],0.285887
11,-60.004,0.161892,accRate[9],0.811443
11,-60.004,0.161892,accRate[12],0.811989
11,-60.004,0.161892,accRate[15],1.58819
11,-60.004,0.161892,accRate[18],2.02494
11,-60.004,0.161892,accRate[21],4.40776
11,-60.004,0.161892,accRate[24],11.6858
11,-60.004,0.161892,accRate[27],8.34155
11,-60.004,0.161892,accRate[30],6.60073
11,-60.004,0.161892,accRate[33],5.81784
