depth	min	max	median	mean
0	-67	-67	-67	-67
1	-62	-59	-60	-60
2	-57	-51	-54	-54
3	-53	-45	-49	-49
4	-49	-39	-44	-44
5	-44	-29	-37	-37
6	-39	-18	-29	-29
7	-33	-2	-18	-18
8	-27	16	-6	-6
9	-25	21	-3	-3
10	-24	26	0	0
11	-22	31	3	3
12	-20	38	6	7
13	-17	44	11	11
14	-15	53	15	16
15	-11	59	20	21
16	-8	67	24	26
