depth	min	max	median	mean
0	-66	-66	-66	-66
1	-66	-63	-65	-65
2	-66	-60	-64	-64
3	-65	-55	-62	-62
4	-64	-50	-60	-59
5	-63	-46	-58	-57
6	-62	-42	-56	-55
7	-60	-39	-54	-53
8	-59	-34	-51	-50
9	-56	-29	-48	-47
10	-55	-23	-45	-43
11	-53	-19	-42	-40
12	-51	-14	-38	-37
13	-49	-9	-35	-34
14	-46	-3	-32	-30
15	-43	1	-28	-26
16	-41	7	-24	-23
17	-37	13	-19	-17
18	-34	21	-14	-12
19	-30	28	-7	-5
20	-26	37	0	2
21	-21	43	5	7
22	-18	50	10	12
23	-14	55	15	16
24	-11	62	20	21
25	-7	68	25	26
26	-4	75	30	32
27	1	80	35	37
28	4	87	40	42
29	8	92	45	46
30	11	99	50	51
31	15	104	55	56
32	18	109	59	61
33	22	115	64	66
34	25	121	69	71
35	29	126	74	75
36	33	133	79	80
37	37	137	84	85
38	41	143	89	90
39	45	148	94	95
40	49	153	99	100
41	54	159	104	105
42	58	165	109	110
43	62	170	114	115
44	65	176	119	119
45	70	180	124	124
46	73	186	129	129
47	78	190	134	134
48	81	196	139	139
49	85	201	144	144
50	89	206	149	149
51	93	211	154	154
52	97	216	159	158
53	101	221	164	163
54	104	227	169	168
