labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,1.4285714285714286,0.3630498282876149,188.6766786375013,8.257749301701311,1.4285714285714286
2,2.857142857142857,0.3341413155278442,162.57740622788393,10.11660916489738,1.4285714285714286
3,4.285714285714286,0.3341413155278442,154.68861527480374,14.41354141882782,1.4285714285714284
4,5.714285714285714,0.22434352117218487,135.45822528093623,12.600497041026664,1.4285714285714288
5,7.142857142857143,0.15843381135979476,87.3579968020229,12.836145507957756,1.4285714285714288
6,8.571428571428571,0.1694971753023682,77.11438942214467,9.058314245200698,1.428571428571428
7,10,0.1694971753023682,71.94991484499633,8.00606325184323,1.4285714285714288
8,11.428571428571429,0.20122254967789857,81.11508247377812,8.418991001871435,1.4285714285714288
9,12.857142857142858,0.2569581630001846,87.93494928049066,10.498512694621372,1.4285714285714288
10,14.285714285714286,0.2554727271985023,84.49074074074075,8.123694838455476,1.4285714285714288
11,15.714285714285715,0.21528564314040585,83.1756396588486,7.5850706783542625,1.4285714285714288
12,18.571428571428573,0.3810186941235618,53.39989925158319,7.312958165419303,1.4285714285714306
13,21.42857142857143,0.39176123792568535,42.19008744295002,7.48042504745749,1.4285714285714306
14,24.285714285714285,0.39176123792568535,41.932171934865906,6.3064325909961685,1.428571428571427
15,27.142857142857142,0.34378336329971954,36.63916122004357,5.845897785039941,1.428571428571427
16,30,0.34378336329971954,41.173693841002866,5.187210445378805,1.428571428571427
17,44.285714285714285,0.3285583018975509,29.6938557054164,5.269499471472918,1.4285714285714235
18,60,0.3572972757578802,39.24688193714219,5.724980649024419,2.857142857142854
19,74.28571428571429,0.33184464474520337,31.10988767710664,5.881250194195874,2.857142857142861
20,88.57142857142857,0.34018905407577676,34.533974230756414,6.216115361536156,2.857142857142847
