
      1933.99	     0.510537	       1.8647	     0.325435	      1.38166	      1.16008	       1.0325	     0.733076	      1.85385	      1.15076	      2.31155	     0.298298	     0.064656	     0.659447	       1.3466	     0.648497	      1.46487	      2.60089	      1.24987	     0.114202	      2.61281	     0.289033	      1.25549	     0.444263	     0.327375	     0.712044	     0.557709	      1.00579	       1.4228	     0.138505	      1.29524	     0.790073	      1.61781	     0.796037	     0.569115	      1.45829	     0.767818	      2.64127	     0.358345	      3.24423	      3.25791	     0.244761	      1.37185	       1.2116	     0.942672	     0.747977	     0.378189	     0.383544	     0.758714	      2.57032	     0.328741	     0.409023	    0.0988963	     0.331346	     0.264936	    0.0684879	      1.55483	      1.23218	      0.19993	    0.0324607	      12.2964	 978.521056
      1933.98	     0.132739	      6.14295	      3.16795	     0.455148	       1.7253	      0.79653	      2.93831	      1.51893	     0.667132	      3.23878	     0.298113	       1.3103	      1.68143	      1.19519	     0.788846	      1.19649	     0.440637	     0.328086	    0.0999008	      3.19441	     0.863727	      3.08772	     0.454819	      0.62896	      1.04677	     0.688167	     0.616075	      1.72309	      1.56781	      1.15802	      1.46995	      2.23645	      1.03644	        1.069	       1.0604	     0.919947	      2.41191	     0.404315	      1.70267	       2.2452	      2.91451	       1.3855	      1.43744	      1.03588	      1.52836	     0.338933	      1.41151	      3.33221	     0.819996	      3.23042	     0.503601	     0.826805	    0.0441805	     0.693015	     0.746402	      1.59741	    0.0708142	     0.697008	    0.0319922	      13.3649	       961.014
         1934	      1.56703	     0.345326	     0.532052	     0.638765	      1.77123	     0.312365	      1.55736	      1.02478	      2.41026	      0.72234	    0.0777566	     0.724348	      3.10058	       1.3926	     0.284112	      0.86738	    0.0677682	     0.225419	     0.447796	     0.710468	     0.271585	      3.08772	     0.679772	     0.602191	     0.804557	     0.225145	     0.807106	      1.54673	      1.47662	      1.34561	      4.62489	     0.608399	      1.38246	      6.36533	     0.708879	      2.01383	      3.20447	      1.10345	      1.41096	      4.57471	      1.90371	      1.13067	      4.41304	     0.596186	       0.4678	     0.620024	      2.21381	      6.18952	     0.285904	     0.742292	      1.38736	     0.538861	    0.0478499	       1.8453	     0.283395	      1.82419	      1.06784	      0.21687	    0.0379671	      13.2442	       966.435
         1934	      1.26543	      2.96518	      1.05629	     0.980212	      1.40728	      1.44479	      2.04292	      2.67222	      1.15668	      2.69958	    0.0777566	      1.72089	      3.12395	      1.42256	     0.763538	      1.43339	      1.90256	        0.914	     0.421523	       1.7831	      2.91595	      4.53179	      2.26547	     0.594587	      1.18776	     0.225145	     0.594518	      1.18858	     0.559466	      2.36206	      3.45534	      2.35708	        2.429	      3.52985	       1.0653	     0.573692	      2.12019	     0.998501	       2.9567	        1.643	      1.63027	      2.08094	     0.523267	     0.335723	      3.54222	     0.309772	      1.46649	      5.02489	     0.425923	     0.785496	     0.328937	      1.77667	    0.0377437	     0.869197	      3.28813	       1.0896	      1.75974	     0.530692	    0.0653641	      13.3326	       965.879
      1934.02	      3.93673	      3.72983	      4.22471	      1.16963	     0.429128	      1.50196	      1.66108	     0.785759	      1.02229	      3.49809	     0.652259	      1.27413	      6.14818	     0.990216	      2.38576	      2.20381	     0.462383	      1.01426	     0.154511	      0.50409	      6.50412	     0.956461	      2.45985	     0.916455	      2.89753	      0.62845	    0.0837274	      3.32843	      3.65156	      1.38796	     0.816272	      0.32792	     0.751693	        4.948	     0.366611	      2.62543	     0.035814	      1.66961	     0.417755	      1.70956	     0.658028	      1.24927	     0.642236	      2.93802	      3.25991	     0.647594	       1.2049	      4.37636	     0.852797	      1.61557	      1.13812	     0.414551	    0.0486379	      3.24207	      2.14563	      1.45276	      1.00904	     0.706095	    0.0718664	      13.4045	       970.969
      1933.98	      1.55708	      1.44108	     0.333389	      1.70717	     0.852858	      1.22377	      2.18742	     0.957223	     0.567858	     0.956326	     0.249016	      1.96974	      2.05451	    0.0690208	      1.44262	       1.6373	     0.458512	      2.21502	      1.20599	      0.61649	      3.21204	       3.7007	       3.0648	      0.32139	      3.26646	     0.925326	     0.430333	     0.449964	      1.24202	      1.61038	      3.68604	     0.232952	      1.69477	      4.27927	      1.66936	      1.59995	       5.7268	      1.18514	      5.43735	       1.6037	      2.37318	     0.234791	      1.82709	      2.75977	      3.05136	      1.32894	      2.60271	     0.516298	      5.25249	      7.34105	      4.21562	     0.295891	     0.516709	      6.24511	      1.38067	      1.49695	     0.889569	     0.744683	    0.0953021	      13.5787	       972.239
      1934.01	      1.88801	      3.89354	     0.584932	      2.26235	      1.12795	     0.677543	      3.00553	      1.37273	      2.33201	      1.21857	     0.211506	      2.83378	     0.578086	     0.964008	      1.44262	     0.506166	      2.38494	        2.171	       3.9971	     0.176746	      1.45843	     0.784167	      4.12433	       2.0824	      2.77322	      1.19047	      2.26017	      1.44486	      6.04771	     0.817109	     0.954465	      3.24446	       3.3676	      1.90907	       2.8779	      11.6494	      2.60618	      2.02537	      1.16945	      2.44072	      1.29339	     0.234791	     0.352724	      1.94397	      1.92161	     0.561238	     0.734612	     0.530598	     0.455084	      1.32482	     0.788233	       1.3282	       3.7067	      5.85705	      3.98417	      2.07766	     0.561968	     0.932067	    0.0953021	      14.1911	       975.344
      1934.01	      4.56734	     0.583526	      1.92933	     0.816408	     0.792173	       2.9448	      7.65898	      1.28992	      4.48415	      2.56893	      1.15189	      2.83995	     0.783389	      2.04534	      7.30027	     0.369194	      11.4248	      0.97799	     0.354737	     0.611363	      1.34036	      1.92756	     0.736543	     0.661657	      2.77287	      2.99534	       2.2632	     0.690968	      2.64668	      4.44739	      1.44808	      3.91893	      2.49378	      2.72514	      1.34013	      4.42495	      2.97619	     0.820615	     0.320014	      5.84792	       3.3531	    0.0272762	       3.2739	      3.12273	       1.5338	       1.5398	      1.38449	      1.09979	     0.365952	      2.20756	      3.27208	      2.66097	      0.58423	      3.18355	      2.34376	      1.97861	     0.561968	     0.931337	    0.0953021	      13.5969	       978.238
         1934	      4.03034	      2.64417	      4.94278	      1.32229	      2.30096	      5.85273	     0.740966	      1.69611	      8.49031	      2.19882	      4.56246	      2.51818	      1.92542	      2.04081	      5.87214	     0.939683	      7.64245	      7.05898	      2.89629	      1.05212	      1.74705	      1.09103	      1.72111	      0.36715	      3.66741	       2.9276	      1.13109	      1.03132	      3.32847	      10.6339	      1.06268	       3.2276	       0.8773	     0.698887	      4.50255	      2.32037	      3.76245	      5.12593	     0.060406	      2.66447	      4.35163	     0.482646	      4.01624	      1.31715	     0.815774	     0.970038	      1.52795	     0.682355	     0.211684	      5.72651	      4.58326	      1.78078	      2.51783	       3.1832	      0.39193	     0.991449	    0.0552341	     0.967981	    0.0968164	      13.9077	        985.94
      1933.98	      4.85597	      2.75882	      2.86327	     0.586165	      2.13508	      4.81356	      1.62988	      1.48945	     0.543734	      1.20796	      3.29472	      3.90788	      1.33453	      1.25778	      3.90758	      2.91225	      3.42926	      2.62636	      4.78741	      4.94568	     0.471608	      7.15695	      3.19918	      1.86805	      1.89251	      4.50892	     0.660124	       2.7249	      4.97307	      9.26756	      1.85007	     0.589798	      0.06121	       1.4615	      3.84549	      5.20895	      1.68702	     0.809498	      1.49535	      3.44707	      2.66201	     0.482646	     0.784585	      3.52822	      3.07282	     0.728961	      1.60164	     0.396871	      4.89045	      6.43815	       5.6556	      2.59895	      1.68198	     0.824183	      4.69427	      1.96572	     0.864469	     0.967981	     0.102757	      13.4702	       983.223
