depth	min	max	median	mean
0	-58	-58	-58	-58
1	-57	-53	-55	-55
2	-56	-48	-52	-52
3	-55	-44	-49	-49
4	-54	-39	-46	-47
5	-53	-35	-44	-44
6	-52	-30	-41	-41
7	-50	-25	-37	-38
8	-49	-21	-34	-35
9	-48	-16	-31	-32
10	-47	-12	-28	-28
11	-46	-7	-25	-26
12	-45	-3	-22	-23
13	-44	2	-19	-20
14	-43	6	-16	-17
15	-42	10	-13	-14
16	-41	15	-10	-11
17	-40	19	-6	-8
18	-39	23	-3	-5
19	-38	27	0	-2
20	-37	32	3	1
21	-36	35	6	4
22	-35	39	9	7
23	-34	44	12	10
24	-33	47	15	13
25	-32	52	18	16
26	-31	55	21	18
27	-30	60	24	21
28	-29	63	27	24
29	-28	67	31	27
30	-27	71	34	30
31	-26	74	37	33
32	-25	78	40	36
33	-24	82	43	39
34	-23	86	46	42
35	-22	89	49	44
36	-22	93	53	47
37	-21	97	56	50
38	-20	100	59	53
39	-19	104	62	56
40	-18	108	65	59
41	-17	111	68	61
42	-16	114	71	64
43	-16	118	74	67
44	-15	121	77	70
45	-14	125	80	73
46	-13	128	83	75
47	-12	131	87	78
48	-11	135	90	81
49	-11	138	93	83
50	-10	141	96	86
51	-9	144	99	89
52	-8	147	102	91
53	-8	151	105	94
54	-7	154	108	97
55	-6	157	111	99
56	-6	160	114	102
57	-5	163	117	104
58	-4	166	120	107
59	-3	169	123	110
60	-3	172	126	112
61	-2	175	129	115
62	-1	178	132	117
63	-1	181	136	120
64	0	184	139	122
65	0	186	142	125
66	1	189	145	127
67	2	192	148	129
68	2	195	151	132
69	3	198	154	134
70	3	200	157	137
71	4	203	159	139
72	4	206	162	141
73	5	208	165	143
74	5	211	168	146
75	6	214	170	148
76	6	216	173	150
77	7	218	175	152
78	7	221	178	154
79	8	224	180	156
80	8	228	183	158
