depth	min	max	median	mean
0	-66	-66	-66	-66
1	-64	-63	-63	-63
2	-62	-59	-60	-60
3	-60	-56	-58	-58
4	-58	-52	-55	-55
5	-56	-49	-52	-52
6	-54	-45	-49	-49
7	-52	-42	-47	-47
8	-50	-39	-44	-44
9	-47	-35	-41	-41
10	-45	-32	-39	-39
11	-43	-28	-36	-36
12	-41	-25	-33	-33
13	-40	-22	-31	-31
14	-38	-19	-28	-28
15	-36	-15	-25	-25
16	-34	-12	-23	-23
17	-32	-9	-20	-20
18	-30	-6	-18	-18
19	-28	-2	-15	-15
20	-26	1	-12	-12
21	-24	4	-10	-10
22	-22	7	-7	-7
23	-20	11	-5	-5
24	-18	14	-2	-2
25	-16	17	0	0
26	-15	20	3	3
27	-13	23	5	5
28	-11	26	8	8
29	-9	30	10	10
30	-7	33	13	13
31	-6	36	15	15
32	-4	39	18	18
33	-2	42	20	20
34	0	45	22	22
35	1	48	25	25
36	3	51	27	27
37	5	54	30	30
38	7	57	32	32
39	8	60	34	34
40	10	63	37	37
41	12	66	39	39
42	13	69	41	41
43	15	72	43	44
44	16	75	46	46
45	18	78	48	48
46	20	81	50	50
47	21	84	53	53
48	23	87	55	55
49	25	90	57	57
50	26	93	59	59
51	28	95	61	62
52	29	98	63	64
53	31	101	66	66
54	32	104	68	68
55	34	107	70	70
56	35	110	72	72
57	37	113	74	74
58	38	115	76	77
59	40	118	78	79
60	41	121	80	81
61	43	124	82	83
62	44	127	84	85
63	45	130	86	87
64	47	132	88	89
65	48	135	90	91
66	49	138	92	93
67	50	140	94	95
68	52	143	96	97
69	53	146	98	99
70	54	148	100	101
71	55	151	102	102
72	57	154	104	104
73	58	157	106	106
74	59	159	107	108
75	60	162	109	110
76	61	165	111	112
77	62	167	113	114
78	63	170	114	115
79	64	173	116	117
80	65	175	118	119
81	66	178	120	121
82	67	181	121	122
83	68	183	123	124
84	69	186	125	126
85	70	189	126	127
86	71	191	128	129
87	72	194	130	131
88	73	196	131	132
89	74	199	133	134
90	75	202	134	136
91	75	204	136	137
92	76	207	137	139
93	77	209	139	140
94	78	212	140	142
95	78	214	142	143
96	79	217	143	145
97	79	220	145	146
98	80	222	146	148
99	81	224	147	149
100	81	227	149	151
101	82	230	150	152
102	82	232	151	153
103	83	234	153	155
104	83	237	154	156
105	84	239	155	157
106	85	242	157	159
