labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.27,180.47,6.31,2,31.23,4.11
2,4,0.27,162.96,6.19,2,40.62,4.14
3,6,0.3,144.97,6.22,2,34.51,4.13
4,8,0.32,132.33,6.15,2,35.98,4.04
5,10,0.28,138.32,5.88,2,35.67,4.22
6,12,0.28,110.23,6.14,2,25.32,4.69
7,14,0.32,113.03,6.08,2,31.73,4.34
8,16,0.33,112.86,6.37,2,36.64,4.35
9,18,0.28,115.12,6.01,2,37.29,4.19
10,20,0.28,99.58,5.96,2,37.47,4.22
11,22,0.28,98.43,6.07,2,49.28,4.3
12,24,0.3,113.25,6.07,2,39.62,4.49
13,26,0.3,112.42,6.09,2,39.29,4.65
14,28,0.32,85.67,5.97,2,35.49,4.48
15,30,0.29,79.48,5.95,2,37.31,4.62
16,32,0.36,99.76,5.96,2,42.83,4.24
17,34,0.37,86.77,5.9,2,36.93,4.72
18,36,0.36,90.81,5.97,2,36.12,4.62
19,38,0.36,78.53,5.97,2,38.64,4.62
20,40,0.39,78.29,5.77,2,34.04,4.58
21,42,0.42,76,6,2,35.86,4.69
22,44,0.45,80.67,6.18,2,49.98,4.33
23,46,0.46,86.51,6.2,2,40.76,4.47
24,48,0.45,74.77,6.09,2,44.81,4.05
25,50,0.45,58.2,5.86,2,38.15,4.45
26,52,0.42,70.23,5.65,2,35.41,4.44
27,54,0.38,64.05,5.76,2,30.12,4.4
28,56,0.35,60.53,5.54,2,35.23,4.3
29,58,0.41,59.74,5.85,2,36.82,4.09
30,60,0.44,48.99,5.85,2,38.19,4.37
31,62,0.51,55.28,6.18,2,46.28,4.26
