depth	min	max	median	mean
0	-60	-60	-60	-60
1	-58	-51	-56	-56
2	-57	-42	-52	-51
3	-54	-35	-47	-46
4	-52	-27	-42	-42
5	-49	-19	-38	-37
6	-47	-11	-33	-32
7	-44	-4	-28	-27
8	-41	5	-23	-22
9	-38	12	-18	-17
10	-35	20	-13	-12
11	-33	28	-8	-7
12	-30	35	-4	-2
13	-28	42	1	3
14	-26	50	6	8
15	-23	58	11	13
16	-21	67	15	18
17	-19	76	20	23
18	-17	85	25	28
