depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-64	-65	-65
2	-64	-63	-64	-64
3	-62	-60	-61	-61
4	-61	-57	-59	-59
5	-58	-52	-56	-55
6	-56	-47	-52	-52
7	-55	-46	-51	-51
8	-55	-45	-51	-51
9	-55	-45	-50	-50
10	-54	-44	-50	-50
11	-53	-43	-49	-49
12	-53	-42	-48	-48
13	-52	-41	-48	-47
14	-52	-40	-47	-47
15	-51	-40	-46	-46
16	-51	-39	-46	-46
17	-50	-38	-45	-45
18	-50	-37	-44	-44
19	-49	-36	-43	-43
20	-48	-34	-42	-42
21	-44	-30	-37	-37
22	-41	-24	-33	-33
23	-40	-23	-32	-32
24	-40	-23	-31	-31
25	-37	-20	-27	-27
26	-34	-16	-23	-23
27	-32	-15	-21	-22
28	-30	-13	-19	-20
29	-28	-12	-18	-19
30	-27	-11	-17	-17
31	-27	-10	-16	-16
32	-26	-9	-15	-16
33	-24	-6	-13	-14
34	-23	-1	-12	-12
35	-21	3	-9	-9
36	-19	8	-6	-6
37	-17	13	-3	-3
38	-15	19	0	1
39	-10	30	8	9
40	-6	46	16	17
41	1	53	26	26
42	6	67	35	36
43	9	75	41	42
44	12	86	46	47
45	23	93	53	55
46	30	103	60	62
47	35	109	66	68
48	38	118	72	73
49	42	124	77	79
50	45	132	82	84
