depth	min	max	median	mean
0	-64	-64	-64	-64
1	-63	-58	-61	-61
2	-61	-53	-58	-57
3	-58	-47	-54	-53
4	-55	-41	-49	-49
5	-52	-35	-45	-44
6	-49	-29	-40	-40
7	-46	-23	-36	-36
8	-43	-17	-31	-31
9	-39	-11	-26	-26
10	-35	-4	-20	-20
11	-32	4	-14	-14
12	-28	11	-8	-8
13	-25	16	-3	-4
14	-23	23	1	1
15	-20	29	6	6
16	-17	35	11	11
17	-15	42	16	16
18	-13	49	21	21
19	-11	57	26	26
