depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-57	-42	-51	-51
3	-54	-35	-47	-47
4	-53	-26	-43	-42
5	-50	-19	-39	-38
6	-48	-11	-34	-33
7	-45	-4	-30	-29
8	-43	4	-25	-24
9	-40	11	-21	-19
10	-37	19	-16	-14
11	-34	25	-11	-9
12	-32	33	-6	-4
13	-29	40	-1	1
14	-26	47	4	5
15	-23	54	8	10
16	-21	61	13	15
17	-18	68	18	20
18	-15	75	23	25
19	-12	82	28	30
20	-9	89	33	35
21	-7	96	38	40
22	-4	103	43	45
23	-2	111	48	50
24	0	120	53	55
