labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.212,333.85166733436995,11.45166668957,1,18.53000003706,2.0216666707099997
2,2,0.2128,286.39333390612,10.05166668677,1,7.56833334847,1.6166666699
3,3,0.2323,236.93000047386,7.841666682349998,1,11.080000022159998,1.61000000322
4,4,0.2158,223.63000044726,7.96166668259,1,10.23666668714,1.4983333363299998
5,5,0.1897,233.18166713303,8.955000017909999,1,15.290000030579998,2.0416666707499997
6,6,0.2622,231.99333379732,8.213333349760001,1,9.89833335313,1.62666666992
7,7,0.2461,202.7666670722,7.72500001545,1,10.37500002075,1.95500000391
8,8,0.2694,198.48500039697,7.76000001552,1,9.10666668488,1.69000000338
9,9,0.182,173.35833368004998,8.72000001744,1,12.65333335864,1.9733333372799997
10,10,0.2291,147.65666696198002,8.34333335002,1,9.54833335243,1.92500000385
11,11,0.2173,167.55166700177,9.13166668493,1,8.33333335,1.66666667
12,12,0.2238,177.11166702089,8.908333351149999,1,9.55666668578,1.79500000359
13,13,0.2328,151.78833363690998,8.120000016239999,1,10.270000020539998,1.68500000337
14,14,0.2163,124.42500024884998,6.495000012989999,1,8.53000001706,1.89833333713
15,15,0.1774,119.83000023966,6.30333334594,1,9.67166668601,1.46500000293
16,16,0.207,111.75333355684,5.67666667802,1,9.75333335284,1.63500000327
17,17,0.1667,108.89166688445,5.57500001115,1,12.89833335913,1.48000000296
18,18,0.2007,110.40166688747,5.178333343689999,1,12.68833335871,1.59166666985
19,19,0.188,107.48000021496,5.245000010489999,1,11.90333335714,1.22666666912
20,20,0.202,99.326666865320007,4.28166667523,1,10.89833335513,1.0800000021599998
21,21,0.1403,121.19500024239,5.901666678470001,1,10.74833335483,1.59166666985
22,22,0.1296,126.46333358626,7.0066666806799995,1,11.60500002321,1.9666666706
23,23,0.2215,108.98666688464,4.41333334216,1,13.06333335946,1.16166666899
24,24,0.198,92.385000184770007,5.671666678009999,1,10.89666668846,1.65666666998
25,25,0.2361,92.84166685235,4.178333341689999,1,11.74000002348,1.16000000232
26,26,0.1569,99.94833353323,5.6666666779999995,1,12.03000002406,1.85166667037
27,27,0.213,87.21000017441999,4.37000000874,1,11.97500002395,1.20666666908
28,28,0.1902,86.90500017381,5.10166667687,1,11.11500002223,1.4833333363
29,29,0.2185,74.93500014986999,4.03166667473,1,13.89500002779,1.23000000246
30,30,0.3012,62.10166679087,3.3716666734099996,1,12.231666691129998,1.06000000212
31,32,0.1902,63.74333346082,6.11333334556,2,10.90500002181,1.0050000020099998
32,34,0.2065,52.01166677069,2.87666667242,2,3.3066666732799996,0.49333333431999993
33,36,0.1737,53.14333343962,3.92166667451,2,11.71500002343,1.04333333542
34,38,0.2123,43.86333342106,3.3600000067199995,2,12.82333335898,1.06500000213
35,40,0.4502,29.42666672552,2.03666667074,2,16.03833336541,0.666666668
36,42,0.3883,34.746666736159995,1.88666667044,2,17.575000035149998,0.71500000143
37,44,0.3496,34.588333402509996,1.83666667034,2,13.58666669384,0.66833333467
38,46,0.2549,38.65833341065,2.4700000049399997,2,10.2833333539,0.75666666818
39,48,0.5322,17.05500003411,1.3300000026599998,2,10.825000021649998,0.52500000105
40,50,1.1674,9.78500001957,0.97000000194,2,9.22833335179,0.34000000068
