labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,1.039,0.6813552807194598,83.31375100000001,45.023072833936325,1.039
2,2.078,0.5493946778535339,82.027298,44.32786866390158,1.039
3,3.117,0.5847554439398249,55.36953799999999,29.921912196168005,1.0390000000000001
4,4.156,0.630508198819811,80.174079,43.326381958372814,1.0389999999999997
5,5.195,0.5718844757455482,97.27485,52.56770465730477,1.0390000000000006
6,6.234,0.620962423524841,93.642153,50.60458116746668,1.0389999999999997
7,7.273,0.40452049172505006,76.768081,41.48576748374374,1.0389999999999997
8,8.312,0.3812100493752793,76.657007,41.42574266512818,1.0389999999999997
9,9.351,0.5824347490785733,73.237467,39.577810041394095,1.0390000000000015
10,10.39,0.8535347674557241,62.031313999999995,33.521961677211884,1.0389999999999997
11,11.429,0.6174241552841288,83.108882,44.91236083504413,1.0389999999999997
12,12.468,0.670921894430863,67.392207,36.41900896048617,1.0389999999999997
13,13.507,0.5076867017401153,73.156104,39.5338411619352,1.0389999999999997
14,14.546,0.5435271917379139,83.737031,45.25181498082571,1.0389999999999997
15,15.585,0.5002412405247145,84.05475,45.42351155559313,1.0390000000000015
16,16.624,0.6435131000858284,82.96924399999999,44.83689992050212,1.038999999999998
17,17.663,0.6437420038811669,53.438582,28.87841611558551,1.0390000000000015
18,18.702,0.6325975547389652,51.04272099999999,27.58368357733996,1.0390000000000015
19,19.741,0.6435240582462435,74.848114,40.44820990120549,1.038999999999998
20,20.78,0.6544676077808342,61.106387999999995,33.0221280943499,1.0390000000000015
21,21.819,0.5555738627542958,52.616109,28.43394852964107,1.038999999999998
22,22.858,0.495837277611206,61.55497600000001,33.26454678218968,1.0390000000000015
23,23.897,0.5617019095731203,56.942482,30.7719372091542,1.038999999999998
24,25.975,0.41094927916860136,43.605832,23.564760037276333,1.0390000000000015
25,31.17,0.45386143535430623,45.577377,24.630190570231004,1.0390000000000015
26,35.326,0.3552452970582847,54.772247,29.599133832773298,1.0390000000000015
27,36.365,0.3751587096793608,52.206445,28.212564521742525,1.0390000000000015
28,37.404,0.5726746808688181,49.122051,26.545746090886414,1.0390000000000015
29,41.56,0.4723953373364536,42.639022,23.042292179040324,1.0390000000000015
30,46.755,0.6355903501056791,34.0624886,18.407500403419903,1.0390000000000015
31,51.95,0.6145251130676335,39.770708000000006,21.49224421477811,1.0390000000000015
32,58.184,0.5038616949685403,38.404298,20.753830973115047,2.077999999999996
33,64.418,0.536566933514228,32.3095766,17.460219988119903,2.078000000000003
