depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-65	-65	-65
2	-64	-63	-64	-64
3	-64	-62	-63	-63
4	-64	-61	-63	-63
5	-63	-60	-62	-62
6	-62	-59	-61	-61
7	-62	-59	-61	-61
8	-62	-59	-61	-61
9	-61	-58	-60	-60
10	-61	-57	-59	-59
11	-60	-57	-59	-59
12	-60	-56	-58	-58
13	-60	-56	-58	-58
14	-59	-55	-58	-58
15	-57	-53	-55	-55
16	-55	-49	-52	-52
17	-53	-46	-50	-50
18	-50	-43	-47	-47
19	-48	-41	-45	-45
20	-46	-37	-42	-42
21	-44	-35	-40	-40
22	-42	-33	-38	-38
23	-40	-29	-35	-35
24	-38	-26	-33	-32
25	-35	-22	-29	-29
26	-32	-18	-26	-26
27	-30	-14	-24	-23
28	-28	-11	-21	-20
29	-25	-5	-17	-16
30	-21	0	-13	-12
31	-19	4	-10	-10
32	-17	8	-8	-7
33	-14	12	-4	-4
34	-12	17	-1	0
35	-9	24	3	4
36	-6	30	7	8
37	-3	36	10	12
38	-1	42	14	15
39	5	51	23	24
40	10	64	31	32
41	15	73	39	40
42	19	85	46	47
43	24	94	54	55
44	28	105	62	63
45	30	110	65	66
46	31	116	68	69
47	35	122	73	74
48	38	128	78	79
