depth	min	max	median	mean
0	-61	-61	-61	-61
1	-60	-59	-59	-59
2	-58	-57	-58	-58
3	-57	-53	-55	-55
4	-55	-49	-53	-52
5	-51	-44	-48	-48
6	-48	-38	-43	-43
7	-44	-35	-40	-40
8	-42	-30	-37	-36
9	-39	-26	-34	-33
10	-37	-22	-30	-30
11	-33	-20	-27	-27
12	-31	-16	-24	-24
13	-28	-11	-20	-20
14	-25	-7	-16	-16
15	-21	-4	-13	-13
16	-18	0	-9	-9
17	-15	4	-6	-6
18	-12	9	-3	-3
19	-8	13	1	2
20	-5	18	5	6
21	-1	26	11	12
22	4	36	17	18
23	10	42	23	24
24	15	50	30	30
25	21	63	40	40
26	27	78	49	50
27	34	87	57	58
28	40	99	64	66
29	44	106	71	72
30	49	114	77	78
31	54	122	84	85
32	59	131	90	91
33	62	137	95	96
34	66	145	100	101
35	69	151	105	107
36	73	158	111	112
37	77	164	115	117
38	80	170	120	121
39	84	177	125	126
40	87	184	130	131
41	91	190	134	136
42	94	197	139	141
43	97	203	144	146
44	101	209	149	151
45	105	215	154	156
46	108	221	159	161
47	113	228	164	165
48	116	235	169	170
49	121	241	174	176
50	124	247	179	181
