labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.32,169.59,8.11,2,50.7,4.73
2,4,0.42,150.08,6.73,2,40.01,4.27
3,6,0.42,129.97,5.27,2,34.06,3.42
4,8,0.4,126.71,5.17,2,33.89,3.46
5,10,0.37,72.13,5.15,2,26.1,3.8
6,12,0.38,86.68,4.66,2,31.9,3.24
7,14,0.43,120.09,5.32,2,31.67,3.4
8,16,0.47,104.1,5.48,2,38.59,3.68
9,18,0.5,83.99,4.78,2,35.16,3.39
10,20,0.47,101.97,5.04,2,30.34,3.38
11,22,0.46,93.53,4.65,2,41.11,3.01
12,24,0.45,91.43,5.02,2,40.34,3.5
13,26,0.42,85.13,5.11,2,46.85,3.55
14,28,0.43,75.51,5.05,2,47.71,3.58
15,30,0.44,94.55,5.3,2,37.1,3.82
16,32,0.43,96.35,5.25,2,34.01,3.79
17,34,0.53,82.39,4.84,2,39.61,3.61
18,36,0.5,72.05,4.9,2,42.41,3.6
19,38,0.52,76.81,4.94,2,39.11,3.62
20,40,0.54,75.77,4.92,2,44.44,3.61
21,42,0.51,81.62,4.67,2,41.62,3.49
22,44,0.55,66.89,4.41,2,40.99,3.35
23,46,0.53,73.11,4.45,2,39.1,3.43
24,48,0.53,59.72,4.76,2,40.46,3.61
25,50,0.54,68.46,4.71,2,48.1,3.52
26,52,0.53,68.24,4.76,2,45.98,3.62
27,54,0.53,63.89,4.87,2,38.77,3.78
28,56,0.52,66.36,4.46,2,41.81,3.41
29,58,0.54,69.74,4.41,2,41.44,3.31
30,60,0.58,62.9,4.55,2,38.26,3.67
31,62,0.59,68.16,4.66,2,32.19,3.82
32,64,0.61,52.06,4.26,2,42.1,3.24
33,66,0.54,56.73,4.34,2,32.23,3.49
34,68,0.52,54.48,4.38,2,42.31,3.34
35,70,0.53,59.36,4.19,2,39.05,3.31
36,72,0.53,49.44,4.21,2,37.17,3.33
37,74,0.57,48.1,4.3,2,34.87,3.4
38,76,0.55,54.65,4.22,2,32.04,3.46
39,78,0.57,56.68,4.58,2,39.54,3.5
