depth	min	max	median	mean
0	-62	-62	-62	-62
1	-61	-61	-61	-61
2	-60	-60	-60	-60
3	-59	-59	-59	-59
4	-59	-57	-58	-58
5	-58	-56	-57	-57
6	-57	-55	-56	-56
7	-56	-54	-55	-55
8	-55	-53	-54	-54
9	-55	-53	-54	-54
10	-54	-52	-53	-53
11	-54	-52	-53	-53
12	-53	-51	-52	-52
13	-52	-50	-51	-51
14	-52	-49	-51	-51
15	-51	-48	-50	-50
16	-50	-47	-49	-49
17	-49	-47	-48	-48
18	-48	-46	-47	-47
19	-47	-45	-46	-46
20	-47	-44	-45	-45
21	-46	-43	-44	-44
22	-45	-42	-43	-43
23	-44	-41	-42	-42
24	-43	-40	-42	-41
25	-42	-39	-41	-41
26	-42	-38	-40	-40
27	-41	-37	-39	-39
28	-40	-36	-38	-38
29	-39	-35	-37	-37
30	-38	-34	-36	-36
31	-37	-33	-35	-35
32	-36	-31	-34	-34
33	-35	-30	-33	-33
34	-34	-29	-32	-32
35	-33	-28	-31	-31
36	-32	-27	-30	-30
37	-31	-25	-29	-28
38	-30	-24	-27	-27
39	-29	-23	-26	-26
40	-28	-21	-25	-25
41	-26	-20	-24	-23
42	-25	-18	-22	-22
43	-24	-17	-21	-21
44	-23	-15	-20	-20
45	-21	-14	-18	-18
46	-20	-12	-17	-17
47	-19	-11	-16	-16
48	-18	-10	-15	-15
49	-17	-8	-14	-13
50	-15	-7	-12	-12
51	-14	-5	-11	-10
52	-13	-3	-9	-9
53	-11	-1	-7	-7
54	-10	1	-6	-5
55	-8	4	-3	-3
56	-6	6	-2	-1
57	-4	9	1	1
58	-2	12	3	4
59	0	16	6	7
60	2	19	9	9
61	4	23	12	13
62	7	28	15	16
63	9	32	18	19
64	11	35	21	21
65	13	39	24	24
66	15	44	27	27
67	17	49	30	31
68	19	54	34	34
69	22	60	37	38
70	24	66	41	42
71	27	73	45	47
72	29	79	49	51
73	32	86	53	55
74	34	93	58	59
75	37	101	63	65
76	40	110	68	70
77	42	118	73	75
78	45	128	78	80
