depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-62	-63	-63
2	-63	-59	-62	-61
3	-62	-57	-60	-60
4	-61	-54	-58	-58
5	-60	-51	-56	-56
6	-58	-48	-54	-54
7	-57	-45	-52	-52
8	-56	-42	-50	-50
9	-55	-39	-48	-48
10	-54	-36	-46	-46
11	-53	-31	-44	-44
12	-52	-26	-43	-41
13	-51	-22	-41	-39
14	-50	-18	-39	-37
15	-49	-14	-37	-35
16	-48	-10	-35	-33
17	-47	-6	-33	-31
18	-46	-1	-32	-29
19	-45	3	-30	-26
20	-44	7	-28	-24
21	-43	11	-26	-22
22	-42	16	-24	-20
23	-41	20	-23	-18
24	-40	25	-21	-16
25	-39	28	-19	-14
26	-38	33	-17	-12
27	-37	36	-16	-10
28	-36	41	-14	-8
29	-35	44	-12	-6
30	-34	48	-10	-4
31	-33	51	-9	-2
32	-32	55	-7	0
33	-32	59	-5	2
34	-31	62	-4	4
35	-30	65	-2	6
36	-29	69	0	8
37	-28	73	1	10
38	-27	77	3	12
39	-26	81	5	14
40	-25	84	6	16
41	-24	88	8	18
42	-24	92	10	20
43	-23	96	11	22
44	-22	99	13	24
45	-21	103	14	26
46	-20	107	16	28
47	-19	110	18	30
48	-18	114	19	32
49	-18	117	21	34
50	-17	121	22	36
51	-16	124	24	38
52	-15	128	25	40
53	-14	131	27	42
54	-14	135	28	44
55	-13	138	30	46
56	-12	141	31	48
57	-11	144	33	49
58	-11	148	34	51
59	-10	151	36	53
60	-9	154	37	55
61	-9	158	39	57
62	-8	161	40	59
63	-7	164	42	61
64	-6	168	43	62
65	-6	171	45	64
66	-5	174	46	66
67	-4	177	47	68
68	-3	181	49	70
69	-3	184	50	71
70	-2	187	51	73
71	-1	190	53	75
72	-1	193	54	77
73	0	197	55	79
74	1	200	57	80
75	1	203	58	82
76	2	207	60	84
77	2	210	61	86
78	3	213	62	87
79	3	216	64	89
80	4	219	65	91
81	4	223	66	93
82	5	226	67	94
83	6	229	69	96
84	6	233	70	98
85	6	235	71	99
86	7	239	72	101
87	7	241	74	103
88	8	244	75	104
89	8	247	76	106
90	9	250	77	108
91	9	253	78	109
92	10	256	80	111
93	10	258	81	112
94	11	261	82	114
95	11	264	83	116
96	11	267	84	117
97	12	269	86	119
98	12	272	87	120
99	13	274	88	122
100	13	277	89	123
