labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.3,157.83333364900002,9.166666685,2,20.166666707,2.000000004
2,4,0.23,163.16666699299998,8.500000017,2,18.33333337,1.833333337
3,6,0.38,125.166666917,5.333333344,2,19.333333372,1.5000000029999998
4,8,0.45,50.83333343499999,3.33333334,2,21.000000042,1.66666667
5,10,0.56,52.666666772,3.0000000059999996,2,21.000000042,1.66666667
6,12,0.5,58.33333345,3.166666673,2,21.500000042999996,1.5000000029999998
7,14,0.46,48.33333343,3.5000000069999997,2,19.166666704999997,1.66666667
8,16,0.58,28.000000056,2.333333338,2,22.166666711,1.66666667
9,18,0.57,20.833333375,1.833333337,2,27.333333388,1.5000000029999998
10,20,0.63,18.166666703,2.000000004,2,28.166666722999995,1.66666667
11,22,0.62,16.166666699,2.000000004,2,28.500000057,1.66666667
12,24,0.57,15.500000031,2.000000004,2,29.666666726,1.66666667
13,26,0.59,19.666666705999997,1.66666667,2,28.333333389999996,1.333333336
14,36,0.4656589513462447,13.666666694,1.66666667,2,28.833333391,1.5000000029999998
15,46,0.5423635563380281,10.833333355,1.166666669,2,26.66666672,1.000000002
