labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.170783864,74.9060414617985,25.653194737082273,2
2,4,0.213762773,82.86520129312217,28.378981243910808,2
3,6,0.300880652,47.13210925534467,16.141410672641417,2
4,8,0.627509037,30.79323599213114,10.545809978410578,2
5,10,0.889258793,21.891770422365592,7.49731048156978,2
