labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.41,82.66666683199999,13.33333336,2
2,4,0.41,105.333333544,15.833333364999998,2
3,6,0.41,62.166666791,12.000000023999998,2
4,10,0.41,66.6666668,12.000000023999998,2
5,14,0.41,54.833333442999994,9.000000018,2
6,18,0.36,61.333333456,11.166666689,2
7,24,0.39,63.50000012699999,11.000000022,2
8,28,0.4175,28.833333391,11.000000022,2
9,32,0.445,26.166666719,10.333333354,2
10,36,0.47250000000000003,40.833333415,8.000000016,2
11,40,0.5,27.833333388999996,7.833333348999998,2
12,60,0.35,6.333333346,8.000000016,2
13,80,0.82,32.833333399,9.000000018,2
14,100,1.67,29.833333392999997,8.166666682999999,2
