labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.78,16.08728324,2.483593794,2,15.21945515,1.140980322
2,4,0.95,17.49226227,2.681779059,2,13.91649334,1.08869341
3,8,1.15,19.89018513,2.9675585,2,16.47112662,1.247260431
4,14,1.23,13.66574552,2.181890794,2,15.84441098,1.162042742
5,20,1.13,23.15113843,3.580709804,2,15.98074604,1.308717913
6,28,1.11,21.08734775,3.02043947,2,18.07295683,1.300616654
7,32,1.17,23.92761071,3.640547483,2,17.31592515,1.386139742
8,38,0.72,32.59212017,4.552710083,2,17.11880009,1.32052452
9,40,0.23,117.6235589,15.33154984,2,8.238635794,1.042397179
10,42,0.22,123.6167001,16.05735876,2,10.71904458,1.111318982
11,44,0.43,59.77521711,7.962501622,2,15.24645697,1.295285173
12,46,0.6,24.33031498,3.76031949,2,18.49748932,1.479647908
13,50,0.6,26.50171948,3.940172325,2,18.47965718,1.463333551
14,56,0.66,28.14747348,4.313781272,2,17.279685,1.497290626
15,62,0.54,27.99028002,4.337150841,2,17.32559641,1.498983716
16,68,0.49,21.94766157,3.500212562,2,17.68855697,1.447503575
17,74,0.51,19.19483764,3.263494026,2,17.88444571,1.481052608
18,82,0.31,20.0848744,3.410819323,2,14.54230478,1.323381847
